,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2020-02-12,-0.0008,-0.0005,100.0,518.67,642.16,1587.05,1395.58,14.62,21.6,557.44,2388.06,9061.71,1.3,47.27,524.68,2388.07,8140.27,8.3625,0.03,392,2388,100.0,39.28,23.4158
2020-02-13,0.0018,-0.0003,100.0,518.67,642.16,1585.38,1402.75,14.62,21.6,555.9,2388.01,9057.96,1.3,47.4,524.17,2388.07,8147.78,8.3955,0.03,393,2388,100.0,39.16,23.454
2020-02-14,0.0014,0.0004,100.0,518.67,642.11,1587.87,1401.89,14.62,21.6,556.14,2388.05,9066.18,1.3,47.13,523.81,2388.05,8141.7,8.3722,0.03,391,2388,100.0,39.01,23.5085
2020-02-15,-0.0024,0.0,100.0,518.67,642.16,1588.83,1401.38,14.62,21.6,556.36,2388.0,9062.77,1.3,47.29,523.95,2388.03,8147.0,8.4066,0.03,391,2388,100.0,39.24,23.5479
2020-02-16,0.0002,-0.0003,100.0,518.67,642.2,1585.74,1394.93,14.62,21.6,556.94,2388.09,9061.22,1.3,47.32,524.73,2388.09,8149.1,8.3471,0.03,393,2388,100.0,39.23,23.5635
2020-02-17,-0.0011,0.0001,100.0,518.67,642.25,1587.95,1400.4,14.62,21.6,556.38,2388.08,9065.04,1.3,47.26,524.36,2388.04,8145.73,8.4107,0.03,391,2388,100.0,39.19,23.4706
2020-02-18,0.0041,-0.0004,100.0,518.67,642.13,1587.22,1400.56,14.62,21.59,556.21,2388.1,9059.8,1.3,47.13,524.17,2388.07,8142.07,8.3503,0.03,391,2388,100.0,39.11,23.3765
2020-02-19,0.001,-0.0004,100.0,518.67,642.43,1585.69,1403.72,14.62,21.59,556.7,2388.06,9059.35,1.3,47.13,524.35,2388.06,8142.68,8.3657,0.03,392,2388,100.0,39.16,23.5979
2020-02-20,0.0002,0.0,100.0,518.67,642.36,1580.76,1401.89,14.62,21.6,557.2,2388.03,9064.28,1.3,47.29,524.92,2388.09,8144.49,8.3699,0.03,392,2388,100.0,39.2,23.5861
2020-02-21,-0.0003,0.0001,100.0,518.67,642.71,1584.83,1404.86,14.62,21.6,557.66,2388.08,9072.58,1.3,47.37,524.69,2388.05,8147.68,8.33,0.03,393,2388,100.0,39.11,23.5858
2020-02-22,-0.0042,-0.0001,100.0,518.67,642.63,1580.7,1402.3,14.62,21.59,556.78,2388.07,9069.76,1.3,47.34,524.09,2388.09,8142.87,8.3538,0.03,392,2388,100.0,39.03,23.5509
2020-02-23,-0.0005,-0.0004,100.0,518.67,641.72,1585.84,1393.67,14.62,21.59,556.65,2388.06,9064.58,1.3,47.28,524.76,2388.1,8150.38,8.365,0.03,392,2388,100.0,39.15,23.5432
2020-02-24,-0.0021,-0.0005,100.0,518.67,641.77,1582.8,1398.66,14.62,21.59,556.67,2388.05,9064.46,1.3,47.37,524.94,2388.05,8142.98,8.3682,0.03,391,2388,100.0,39.25,23.3714
2020-02-25,0.0001,0.0004,100.0,518.67,642.3,1588.05,1394.48,14.62,21.6,556.18,2388.01,9065.47,1.3,47.29,524.93,2388.08,8148.04,8.3721,0.03,393,2388,100.0,39.33,23.4722
2020-02-26,-0.0054,-0.0003,100.0,518.67,642.22,1587.18,1395.82,14.62,21.59,556.6,2388.05,9057.77,1.3,47.26,523.99,2388.03,8148.96,8.3439,0.03,390,2388,100.0,39.22,23.4
2020-02-27,0.004,0.0,100.0,518.67,641.9,1586.63,1394.38,14.62,21.59,556.74,2388.01,9063.61,1.3,47.32,524.58,2388.04,8143.28,8.3817,0.03,389,2388,100.0,39.01,23.561
2020-02-28,-0.0011,-0.0003,100.0,518.67,642.6,1587.02,1400.73,14.62,21.59,557.04,2388.08,9055.66,1.3,47.3,524.94,2388.02,8142.96,8.3551,0.03,392,2388,100.0,39.09,23.5304
2020-02-29,-0.0009,0.0002,100.0,518.67,642.15,1590.79,1400.43,14.62,21.6,557.16,2388.07,9062.67,1.3,47.33,525.47,2388.1,8144.89,8.3579,0.03,392,2388,100.0,39.32,23.5547
2020-03-01,0.001,-0.0001,100.0,518.67,642.6,1579.0,1394.05,14.62,21.6,558.36,2388.04,9058.37,1.3,47.46,525.26,2388.04,8144.97,8.3498,0.03,394,2388,100.0,39.23,23.4059
2020-03-02,-0.0025,-0.0004,100.0,518.67,642.09,1589.6,1394.91,14.62,21.6,557.58,2388.12,9067.77,1.3,47.28,524.91,2388.12,8144.36,8.3346,0.03,392,2388,100.0,39.08,23.5606
2020-03-03,0.0037,0.0002,100.0,518.67,642.27,1583.7,1394.41,14.62,21.59,556.44,2388.08,9064.95,1.3,47.23,524.69,2387.99,8143.61,8.3578,0.03,391,2388,100.0,39.19,23.4673
2020-03-04,-0.0026,-0.0004,100.0,518.67,642.19,1592.08,1395.76,14.62,21.6,556.12,2387.99,9067.08,1.3,47.2,524.68,2388.06,8143.77,8.378,0.03,392,2388,100.0,39.3,23.5645
2020-03-05,0.0032,0.0003,100.0,518.67,642.42,1584.02,1398.61,14.62,21.6,556.38,2388.06,9065.98,1.3,47.22,524.58,2388.05,8140.83,8.3415,0.03,392,2388,100.0,39.15,23.3521
2020-03-06,0.0005,-0.0003,100.0,518.67,642.48,1589.2,1390.91,14.62,21.59,557.06,2388.06,9061.72,1.3,47.08,524.21,2388.04,8143.47,8.3801,0.03,393,2388,100.0,39.07,23.4943
2020-03-07,-0.0004,0.0,100.0,518.67,642.33,1585.49,1405.74,14.62,21.6,557.74,2388.05,9063.88,1.3,47.33,525.39,2388.11,8141.42,8.3535,0.03,393,2388,100.0,39.18,23.4223
2020-03-08,0.0009,0.0001,100.0,518.67,642.57,1590.24,1396.54,14.62,21.59,556.82,2388.02,9069.64,1.3,47.21,524.46,2388.08,8147.24,8.3442,0.03,391,2388,100.0,39.25,23.5098
2020-03-09,0.0003,-0.0002,100.0,518.67,642.23,1581.46,1393.51,14.62,21.6,556.88,2388.12,9066.18,1.3,47.43,524.54,2388.04,8146.86,8.3366,0.03,392,2388,100.0,39.16,23.4146
2020-03-10,-0.0016,-0.0003,100.0,518.67,642.08,1583.93,1401.45,14.62,21.6,557.64,2388.14,9071.11,1.3,47.43,525.11,2388.03,8141.87,8.3518,0.03,392,2388,100.0,39.19,23.5818
2020-03-11,-0.0007,-0.0001,100.0,518.67,642.75,1583.44,1403.26,14.62,21.59,557.36,2388.14,9057.41,1.3,47.51,524.74,2388.13,8141.37,8.3352,0.03,394,2388,100.0,39.28,23.5484
2020-03-12,0.001,0.0003,100.0,518.67,641.98,1586.96,1401.58,14.62,21.6,556.97,2388.13,9063.56,1.3,47.25,525.45,2388.1,8152.46,8.3618,0.03,392,2388,100.0,39.06,23.56
2020-03-13,-0.0022,0.0002,100.0,518.67,641.99,1597.08,1398.26,14.62,21.59,557.18,2388.07,9065.76,1.3,47.39,525.12,2388.1,8148.99,8.391,0.03,392,2388,100.0,39.31,23.6055
2020-03-14,-0.0001,0.0001,100.0,518.67,641.64,1590.0,1406.14,14.62,21.59,557.53,2388.03,9065.6,1.3,47.43,524.52,2388.1,8142.32,8.3248,0.03,392,2388,100.0,39.17,23.5811
2020-03-15,-0.0012,0.0004,100.0,518.67,642.34,1582.4,1401.0,14.62,21.59,557.39,2388.08,9063.32,1.3,47.29,525.23,2388.13,8146.19,8.3819,0.03,392,2388,100.0,39.4,23.5191
2020-03-16,0.0031,-0.0003,100.0,518.67,641.88,1587.71,1397.11,14.62,21.59,557.05,2388.01,9067.26,1.3,47.51,525.09,2388.12,8144.59,8.3493,0.03,392,2388,100.0,39.25,23.5497
2020-03-17,-0.001,0.0001,100.0,518.67,642.36,1577.83,1398.02,14.62,21.6,557.27,2388.09,9059.12,1.3,47.32,525.19,2388.1,8146.7,8.3344,0.03,393,2388,100.0,39.16,23.4503
2020-03-18,0.0017,0.0001,100.0,518.67,642.1,1590.49,1402.59,14.62,21.6,557.2,2388.07,9066.58,1.3,47.31,525.11,2388.1,8152.5,8.3628,0.03,392,2388,100.0,39.15,23.5463
2020-03-19,-0.0025,-0.0,100.0,518.67,642.0,1586.04,1402.47,14.62,21.59,557.68,2388.08,9064.31,1.3,47.28,525.71,2388.13,8147.51,8.3367,0.03,392,2388,100.0,39.32,23.4972
2020-03-20,-0.0024,-0.0002,100.0,518.67,641.88,1588.5,1392.6,14.62,21.59,557.03,2388.08,9063.5,1.3,47.41,525.24,2388.15,8145.02,8.2985,0.03,391,2388,100.0,39.24,23.4874
2020-03-21,0.0003,-0.0004,100.0,518.67,642.08,1591.9,1397.6,14.62,21.6,557.69,2388.14,9065.04,1.3,47.41,525.17,2388.04,8150.45,8.3995,0.03,394,2388,100.0,39.2,23.5557
2020-03-22,-0.0027,-0.0002,100.0,518.67,641.68,1588.32,1402.04,14.62,21.59,558.06,2388.06,9063.31,1.3,47.26,525.77,2388.1,8145.93,8.3257,0.03,391,2388,100.0,39.08,23.6012
2020-03-23,-0.0048,-0.0005,100.0,518.67,642.57,1592.85,1394.39,14.62,21.59,558.23,2388.03,9065.97,1.3,47.26,525.26,2388.1,8147.96,8.3593,0.03,392,2388,100.0,39.22,23.5107
2020-03-24,-0.0004,0.0003,100.0,518.67,642.19,1582.22,1404.82,14.62,21.59,557.43,2388.08,9063.81,1.3,47.32,525.17,2388.11,8142.56,8.3463,0.03,392,2388,100.0,39.18,23.434
2020-03-25,0.0004,-0.0005,100.0,518.67,642.68,1587.89,1405.93,14.62,21.59,557.68,2388.1,9064.97,1.3,47.42,525.35,2388.1,8147.58,8.354,0.03,391,2388,100.0,39.09,23.5502
2020-03-26,0.0006,-0.0002,100.0,518.67,642.09,1587.88,1400.85,14.62,21.59,557.21,2388.12,9069.52,1.3,47.32,525.27,2388.13,8149.98,8.3614,0.03,392,2388,100.0,39.07,23.4969
2020-03-27,0.0008,-0.0001,100.0,518.67,642.27,1591.34,1409.76,14.62,21.59,558.64,2388.07,9061.01,1.3,47.35,526.13,2388.13,8144.89,8.3464,0.03,393,2388,100.0,39.25,23.5683
2020-03-28,0.0003,0.0003,100.0,518.67,642.54,1583.98,1401.05,14.62,21.59,557.87,2388.08,9071.85,1.3,47.35,525.1,2388.11,8149.09,8.341,0.03,393,2388,100.0,39.14,23.5197
2020-03-29,0.0007,0.0,100.0,518.67,642.48,1588.83,1404.22,14.62,21.59,557.95,2388.12,9065.57,1.3,47.52,525.65,2388.12,8154.28,8.3071,0.03,392,2388,100.0,39.13,23.5466
2020-03-30,-0.002,-0.0002,100.0,518.67,642.09,1585.56,1404.49,14.62,21.59,558.25,2388.1,9061.88,1.3,47.36,525.89,2388.08,8148.44,8.321,0.03,392,2388,100.0,39.43,23.6303
2020-03-31,0.0014,0.0,100.0,518.67,642.72,1583.98,1398.87,14.62,21.59,558.08,2388.13,9065.36,1.3,47.45,525.38,2388.06,8149.93,8.3476,0.03,393,2388,100.0,39.15,23.4109
2020-04-01,0.002,0.0001,100.0,518.67,642.46,1590.19,1396.07,14.62,21.6,558.72,2388.09,9073.56,1.3,47.33,526.72,2388.11,8148.32,8.3521,0.03,392,2388,100.0,39.23,23.6221
2020-04-02,-0.0003,-0.0004,100.0,518.67,641.89,1584.54,1410.07,14.62,21.6,558.71,2388.18,9068.12,1.3,47.35,526.14,2388.08,8148.84,8.3387,0.03,392,2388,100.0,39.33,23.5146
2020-04-03,0.0003,-0.0004,100.0,518.67,642.22,1590.09,1403.41,14.62,21.6,558.57,2388.15,9065.69,1.3,47.53,526.07,2388.14,8147.52,8.3206,0.03,393,2388,100.0,39.3,23.51
2020-04-04,-0.0021,0.0002,100.0,518.67,642.16,1586.08,1408.74,14.62,21.6,558.58,2388.18,9071.94,1.3,47.5,526.42,2388.19,8152.14,8.343,0.03,393,2388,100.0,39.12,23.6449
2020-04-05,-0.0054,-0.0003,100.0,518.67,642.8,1584.58,1406.48,14.62,21.59,558.09,2388.14,9074.91,1.3,47.18,525.76,2388.15,8147.17,8.3018,0.03,393,2388,100.0,39.38,23.6062
2020-04-06,0.0007,0.0,100.0,518.67,642.95,1596.27,1405.83,14.62,21.6,558.62,2388.13,9069.49,1.3,47.34,526.17,2388.13,8154.95,8.3303,0.03,393,2388,100.0,39.24,23.553
2020-04-07,-0.0013,-0.0004,100.0,518.67,642.06,1591.1,1404.48,14.62,21.6,557.85,2388.15,9077.34,1.3,47.42,526.75,2388.14,8148.24,8.3535,0.03,394,2388,100.0,39.27,23.6052
2020-04-08,-0.0021,-0.0001,100.0,518.67,642.72,1593.64,1406.08,14.62,21.6,558.96,2388.11,9071.07,1.3,47.41,526.05,2388.13,8149.95,8.3405,0.03,391,2388,100.0,39.17,23.5434
2020-04-09,-0.0033,-0.0005,100.0,518.67,642.21,1586.17,1405.09,14.62,21.6,559.48,2388.12,9073.98,1.31,47.46,526.58,2388.18,8145.53,8.3297,0.03,393,2388,100.0,39.25,23.5922
2020-04-10,-0.0071,0.0005,100.0,518.67,642.41,1588.23,1397.29,14.62,21.6,558.51,2388.16,9073.54,1.31,47.4,526.67,2388.16,8153.15,8.3685,0.03,392,2388,100.0,39.14,23.5988
2020-04-11,-0.003,-0.0004,100.0,518.67,642.07,1595.77,1404.98,14.62,21.6,558.1,2388.12,9061.07,1.31,47.41,526.79,2388.16,8148.39,8.3468,0.03,393,2388,100.0,39.15,23.5417
2020-04-12,-0.0026,-0.0002,100.0,518.67,642.6,1591.91,1403.97,14.62,21.6,559.26,2388.16,9069.32,1.31,47.43,527.05,2388.15,8150.51,8.3388,0.03,394,2388,100.0,39.2,23.5587
2020-04-13,-0.0009,0.0004,100.0,518.67,642.62,1589.57,1401.55,14.62,21.59,559.53,2388.12,9072.64,1.3,47.37,526.64,2388.11,8152.84,8.335,0.03,392,2388,100.0,39.33,23.5392
2020-04-14,0.004,0.0001,100.0,518.67,642.59,1594.25,1406.46,14.62,21.59,558.05,2388.11,9071.53,1.31,47.3,526.03,2388.09,8153.8,8.3135,0.03,394,2388,100.0,39.18,23.6481
2020-04-15,-0.0057,-0.0005,100.0,518.67,642.05,1585.69,1407.35,14.62,21.6,559.65,2388.14,9070.28,1.31,47.4,527.26,2388.17,8151.67,8.353,0.03,392,2388,100.0,39.07,23.5851
2020-04-16,0.0002,-0.0002,100.0,518.67,642.36,1590.33,1408.3,14.62,21.6,558.69,2388.07,9066.37,1.31,47.53,526.55,2388.12,8152.35,8.3336,0.03,392,2388,100.0,39.11,23.5143
2020-04-17,0.0011,-0.0003,100.0,518.67,642.1,1595.58,1403.24,14.62,21.59,559.18,2388.16,9071.24,1.31,47.39,526.84,2388.15,8151.97,8.3561,0.03,392,2388,100.0,39.2,23.5764
2020-04-18,0.0016,0.0002,100.0,518.67,642.96,1585.16,1398.62,14.62,21.6,559.6,2388.17,9073.25,1.31,47.21,525.99,2388.2,8154.37,8.3398,0.03,393,2388,100.0,39.3,23.5932
2020-04-19,-0.0042,0.0002,100.0,518.67,642.39,1580.8,1413.48,14.62,21.6,559.44,2388.15,9076.56,1.31,47.35,527.08,2388.2,8152.44,8.3109,0.03,391,2388,100.0,39.41,23.4641
2020-04-20,0.0008,0.0,100.0,518.67,642.8,1591.12,1404.62,14.62,21.59,559.3,2388.12,9076.78,1.3,47.51,526.84,2388.11,8149.92,8.2884,0.03,392,2388,100.0,39.29,23.4962
2020-04-21,-0.0028,-0.0002,100.0,518.67,642.69,1580.46,1406.36,14.62,21.59,558.93,2388.17,9072.95,1.3,47.27,527.14,2388.16,8155.38,8.3357,0.03,392,2388,100.0,39.25,23.594
2020-04-22,-0.0011,0.0002,100.0,518.67,643.17,1595.49,1407.31,14.62,21.6,560.26,2388.17,9079.66,1.31,47.65,527.53,2388.23,8154.22,8.3608,0.03,394,2388,100.0,39.29,23.5626
2020-04-23,-0.0002,0.0004,100.0,518.67,642.64,1593.91,1408.53,14.62,21.59,559.38,2388.23,9066.36,1.3,47.49,526.62,2388.22,8152.66,8.3362,0.03,392,2388,100.0,39.32,23.5505
2020-04-24,0.0018,0.0001,100.0,518.67,642.05,1591.63,1402.92,14.62,21.59,559.52,2388.15,9074.03,1.31,47.61,527.31,2388.15,8153.94,8.3699,0.03,393,2388,100.0,39.24,23.6421
2020-04-25,0.0038,-0.0004,100.0,518.67,642.8,1594.22,1402.18,14.62,21.59,559.29,2388.16,9076.8,1.31,47.23,527.36,2388.09,8156.27,8.3141,0.03,392,2388,100.0,39.45,23.601
2020-04-26,0.0012,-0.0004,100.0,518.67,642.54,1586.69,1406.61,14.62,21.59,560.38,2388.14,9071.58,1.31,47.54,527.44,2388.18,8154.83,8.3279,0.03,392,2388,100.0,39.42,23.6037
2020-04-27,-0.0026,0.0002,100.0,518.67,642.59,1594.9,1405.75,14.62,21.6,560.16,2388.22,9077.99,1.31,47.54,527.69,2388.16,8154.33,8.3264,0.03,393,2388,100.0,39.48,23.5261
2020-04-28,0.0032,-0.0,100.0,518.67,642.39,1591.17,1406.78,14.62,21.6,560.13,2388.2,9077.82,1.31,47.46,527.68,2388.15,8157.74,8.2936,0.03,394,2388,100.0,39.22,23.575
2020-04-29,-0.0031,0.0002,100.0,518.67,642.42,1592.02,1402.29,14.62,21.59,560.38,2388.21,9081.44,1.31,47.37,528.09,2388.21,8154.87,8.3299,0.03,392,2388,100.0,39.4,23.5187
2020-04-30,-0.0009,-0.0005,100.0,518.67,642.7,1583.41,1405.12,14.62,21.59,559.68,2388.18,9079.05,1.31,47.53,527.92,2388.22,8159.22,8.2852,0.03,394,2388,100.0,39.2,23.592
2020-05-01,0.0001,-0.0,100.0,518.67,642.67,1588.0,1411.8,14.62,21.59,559.95,2388.2,9076.0,1.31,47.47,527.88,2388.2,8154.49,8.3199,0.03,393,2388,100.0,39.23,23.546
2020-05-02,-0.0004,-0.0002,100.0,518.67,641.9,1595.56,1409.03,14.62,21.6,560.39,2388.21,9076.94,1.31,47.51,528.7,2388.19,8151.23,8.3004,0.03,395,2388,100.0,39.23,23.637
2020-05-03,0.0017,-0.0,100.0,518.67,642.55,1599.97,1408.02,14.62,21.6,560.97,2388.23,9081.45,1.31,47.65,528.52,2388.23,8156.71,8.3114,0.03,393,2388,100.0,39.24,23.6072
2020-05-04,0.001,0.0002,100.0,518.67,642.33,1589.56,1406.13,14.62,21.6,560.55,2388.25,9085.26,1.31,47.52,528.54,2388.22,8163.8,8.3234,0.03,393,2388,100.0,39.27,23.6528
2020-05-05,0.0014,0.0,100.0,518.67,642.15,1598.31,1412.41,14.62,21.59,559.92,2388.22,9085.05,1.31,47.57,527.91,2388.19,8159.66,8.3402,0.03,394,2388,100.0,39.12,23.5174
2020-05-06,-0.0011,-0.0002,100.0,518.67,642.81,1588.43,1408.8,14.62,21.59,560.61,2388.21,9080.9,1.31,47.78,528.29,2388.14,8155.92,8.3285,0.03,394,2388,100.0,39.39,23.5877
2020-05-07,0.0015,-0.0005,100.0,518.67,642.66,1593.49,1409.2,14.62,21.59,561.14,2388.22,9079.19,1.31,47.55,528.7,2388.21,8160.11,8.3255,0.03,394,2388,100.0,39.38,23.6597
2020-05-08,-0.0029,-0.0001,100.0,518.67,642.72,1597.26,1405.6,14.62,21.6,561.41,2388.28,9080.29,1.31,47.55,528.87,2388.28,8162.13,8.3156,0.03,393,2388,100.0,39.25,23.5064
2020-05-09,0.0045,-0.0002,100.0,518.67,642.44,1595.77,1411.27,14.62,21.59,560.46,2388.18,9085.07,1.31,47.53,528.32,2388.22,8153.61,8.2933,0.03,393,2388,100.0,39.27,23.5936
2020-05-10,0.0008,0.0,100.0,518.67,642.69,1592.83,1409.58,14.62,21.6,561.8,2388.23,9086.89,1.31,47.66,529.11,2388.29,8159.61,8.3014,0.03,395,2388,100.0,39.39,23.6466
2020-05-11,0.0028,-0.0003,100.0,518.67,642.39,1594.86,1407.85,14.62,21.59,560.41,2388.24,9085.31,1.31,47.49,528.09,2388.23,8154.5,8.3243,0.03,392,2388,100.0,39.33,23.6908
2020-05-12,-0.0021,0.0004,100.0,518.67,642.52,1589.96,1408.69,14.62,21.59,561.53,2388.23,9088.35,1.31,47.53,529.45,2388.24,8159.03,8.3143,0.03,395,2388,100.0,39.29,23.5308
2020-05-13,-0.0008,0.0003,100.0,518.67,642.69,1595.53,1409.9,14.62,21.6,561.21,2388.25,9092.52,1.31,47.51,529.18,2388.23,8167.93,8.3177,0.03,395,2388,100.0,39.21,23.7257
2020-05-14,-0.0007,-0.0004,100.0,518.67,643.75,1592.77,1402.14,14.62,21.6,561.79,2388.25,9093.68,1.31,47.62,529.91,2388.28,8164.37,8.3064,0.03,393,2388,100.0,39.32,23.6795
2020-05-15,-0.0007,0.0003,100.0,518.67,642.54,1593.23,1412.54,14.62,21.59,561.89,2388.23,9087.19,1.31,47.49,529.6,2388.25,8169.09,8.2922,0.03,393,2388,100.0,39.21,23.6664
2020-05-16,-0.003,0.0005,100.0,518.67,642.76,1595.03,1408.59,14.62,21.6,561.22,2388.26,9088.93,1.31,47.76,529.15,2388.23,8166.28,8.256,0.03,392,2388,100.0,39.33,23.5408
2020-05-17,-0.0018,0.0004,100.0,518.67,642.73,1594.6,1408.76,14.62,21.59,562.12,2388.24,9086.75,1.31,47.67,529.83,2388.25,8165.23,8.2935,0.03,394,2388,100.0,39.36,23.548
2020-05-18,-0.0014,-0.0004,100.0,518.67,642.63,1593.95,1406.99,14.62,21.6,562.94,2388.32,9087.86,1.31,47.62,529.83,2388.28,8168.47,8.3133,0.03,395,2388,100.0,39.42,23.6502
2020-05-19,-0.0019,0.0002,100.0,518.67,642.59,1587.21,1413.32,14.62,21.6,562.64,2388.34,9088.09,1.31,47.64,530.57,2388.24,8163.05,8.3006,0.03,394,2388,100.0,39.26,23.6797
2020-05-20,-0.0019,-0.0003,100.0,518.67,642.78,1592.05,1408.07,14.62,21.6,562.91,2388.23,9095.93,1.31,47.56,530.51,2388.27,8162.63,8.2971,0.03,394,2388,100.0,39.21,23.6435
2020-05-21,-0.0011,0.0001,100.0,518.67,643.08,1594.5,1415.67,14.62,21.6,563.02,2388.29,9091.71,1.31,47.77,530.63,2388.25,8165.06,8.2812,0.03,393,2388,100.0,39.44,23.6845
2020-05-22,0.0004,-0.0003,100.0,518.67,642.43,1591.11,1412.88,14.62,21.59,562.78,2388.26,9086.52,1.31,47.61,530.48,2388.31,8167.17,8.3164,0.03,395,2388,100.0,39.45,23.5028
2020-05-23,-0.0022,0.0003,100.0,518.67,642.77,1589.89,1415.62,14.62,21.6,563.3,2388.29,9091.53,1.31,47.85,531.01,2388.3,8171.87,8.29,0.03,393,2388,100.0,39.46,23.5934
2020-05-24,0.0046,-0.0004,100.0,518.67,642.69,1593.24,1410.82,14.62,21.6,562.69,2388.34,9092.88,1.31,47.75,531.01,2388.34,8169.82,8.2772,0.03,394,2388,100.0,39.6,23.5576
2020-05-25,0.0012,-0.0003,100.0,518.67,643.33,1591.03,1418.3,14.62,21.6,562.59,2388.36,9092.07,1.31,47.93,530.96,2388.29,8167.28,8.2876,0.03,395,2388,100.0,39.49,23.6679
2020-05-26,-0.0001,-0.0003,100.0,518.67,643.21,1596.56,1408.44,14.62,21.6,563.76,2388.36,9100.56,1.31,47.9,531.29,2388.28,8170.85,8.2572,0.03,394,2388,100.0,39.47,23.6747
2020-05-27,0.0018,0.0,100.0,518.67,643.02,1594.32,1415.73,14.62,21.6,562.44,2388.36,9104.31,1.31,47.56,531.03,2388.35,8170.47,8.2705,0.03,394,2388,100.0,39.36,23.6826
2020-05-28,-0.0032,0.0004,100.0,518.67,642.15,1585.23,1411.06,14.62,21.6,563.19,2388.33,9092.16,1.31,47.52,531.58,2388.4,8176.65,8.2943,0.03,395,2388,100.0,39.36,23.6353
2020-05-29,-0.0054,0.0001,100.0,518.67,642.21,1599.04,1415.49,14.62,21.59,563.15,2388.32,9091.26,1.31,47.73,531.03,2388.34,8169.8,8.2631,0.03,395,2388,100.0,39.35,23.6881
2020-05-30,-0.0022,0.0004,100.0,518.67,642.64,1592.14,1414.51,14.62,21.6,564.04,2388.35,9101.81,1.31,47.71,531.62,2388.33,8174.27,8.3091,0.03,395,2388,100.0,39.41,23.6392
2020-05-31,0.0009,0.0004,100.0,518.67,642.91,1598.74,1412.28,14.62,21.59,564.68,2388.39,9100.02,1.31,47.84,531.66,2388.33,8172.81,8.3018,0.03,393,2388,100.0,39.55,23.6565
2020-06-01,0.0018,0.0004,100.0,518.67,643.22,1594.0,1414.08,14.62,21.59,564.45,2388.31,9105.15,1.31,47.92,531.97,2388.37,8170.13,8.2998,0.03,396,2388,100.0,39.55,23.6491
2020-06-02,-0.0013,-0.0001,100.0,518.67,642.42,1587.68,1415.31,14.62,21.6,564.41,2388.3,9098.12,1.31,47.87,532.12,2388.35,8164.33,8.2971,0.03,396,2388,100.0,39.5,23.6255
2020-06-03,-0.0011,-0.0005,100.0,518.67,642.87,1589.98,1419.2,14.62,21.6,565.16,2388.36,9100.23,1.31,47.95,532.49,2388.37,8178.8,8.2894,0.03,394,2388,100.0,39.52,23.725
2020-06-04,-0.004,0.0002,100.0,518.67,642.87,1599.94,1417.42,14.62,21.6,564.74,2388.4,9105.49,1.31,47.82,532.74,2388.41,8176.35,8.2935,0.03,395,2388,100.0,39.51,23.7498
2020-06-05,-0.0015,-0.0001,100.0,518.67,642.58,1598.05,1411.75,14.62,21.6,564.9,2388.37,9108.07,1.31,47.82,532.85,2388.42,8176.9,8.2446,0.03,395,2388,100.0,39.4,23.6516
2020-06-06,-0.0007,-0.0,100.0,518.67,642.61,1603.71,1421.13,14.62,21.6,564.96,2388.43,9105.07,1.31,47.88,532.55,2388.38,8175.17,8.2444,0.03,396,2388,100.0,39.46,23.7511
2020-06-07,-0.0032,-0.0004,100.0,518.67,642.67,1600.39,1422.87,14.62,21.6,565.56,2388.43,9108.34,1.31,47.98,532.87,2388.42,8177.28,8.1961,0.03,396,2388,100.0,39.56,23.7628
2020-06-08,0.0004,0.0001,100.0,518.67,643.02,1601.9,1416.54,14.62,21.59,565.61,2388.37,9104.94,1.31,47.98,532.54,2388.45,8178.71,8.2847,0.03,396,2388,100.0,39.63,23.7327
2020-06-09,0.0024,-0.0003,100.0,518.67,642.57,1601.4,1418.16,14.62,21.6,565.14,2388.39,9109.64,1.31,48.03,533.14,2388.45,8180.37,8.2755,0.03,396,2388,100.0,39.52,23.7175
2020-06-10,-0.0016,-0.0004,100.0,518.67,642.96,1592.8,1415.43,14.62,21.6,566.17,2388.39,9113.39,1.31,47.96,533.82,2388.38,8182.35,8.2771,0.03,396,2388,100.0,39.45,23.7992
2020-06-11,0.0007,0.0005,100.0,518.67,643.2,1596.45,1420.68,14.62,21.59,566.13,2388.4,9102.47,1.31,47.93,534.13,2388.42,8179.12,8.2538,0.03,395,2388,100.0,39.67,23.7827
2020-06-12,-0.0027,0.0005,100.0,518.67,643.69,1601.06,1418.41,14.62,21.6,567.56,2388.48,9121.32,1.31,48.0,534.09,2388.47,8181.53,8.2491,0.03,395,2388,100.0,39.46,23.6829
2020-06-13,-0.0015,-0.0004,100.0,518.67,642.66,1605.2,1424.55,14.62,21.6,567.03,2388.42,9116.52,1.31,47.89,534.44,2388.48,8183.92,8.2771,0.03,394,2388,100.0,39.6,23.7708
2020-06-14,-0.0005,-0.0004,100.0,518.67,643.47,1598.65,1418.78,14.62,21.6,566.93,2388.52,9120.79,1.32,48.11,534.42,2388.45,8184.84,8.2592,0.03,395,2388,100.0,39.53,23.7489
2020-06-15,-0.0067,0.0001,100.0,518.67,642.69,1604.25,1426.96,14.62,21.6,567.11,2388.49,9119.24,1.31,48.04,534.4,2388.39,8189.47,8.2517,0.03,396,2388,100.0,39.41,23.6624
