,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2020-02-16,0.0038,-0.0004,100.0,518.67,641.5,1588.28,1400.51,14.62,21.58,555.25,2388.0,9052.16,1.3,47.2,523.24,2388.02,8142.31,8.4038,0.03,392,2388,100.0,38.99,23.4065
2020-02-17,0.0001,-0.0003,100.0,518.67,642.16,1584.03,1399.55,14.62,21.58,554.56,2387.99,9055.53,1.3,47.17,523.43,2387.99,8138.05,8.3786,0.03,391,2388,100.0,39.07,23.5196
2020-02-18,0.0011,0.0004,100.0,518.67,642.25,1582.61,1399.22,14.62,21.58,554.27,2387.95,9060.3,1.3,47.16,522.2,2388.08,8142.78,8.369,0.03,391,2388,100.0,39.21,23.4077
2020-02-19,-0.0013,-0.0003,100.0,518.67,642.45,1584.77,1397.4,14.62,21.58,555.2,2388.04,9057.04,1.3,47.26,522.7,2388.03,8137.41,8.3577,0.03,391,2388,100.0,38.94,23.4321
2020-02-20,0.0022,-0.0003,100.0,518.67,642.24,1577.95,1402.06,14.62,21.57,554.81,2388.0,9052.53,1.3,47.35,522.04,2388.0,8138.2,8.3444,0.03,391,2388,100.0,38.9,23.3837
2020-02-21,-0.0015,-0.0004,100.0,518.67,641.82,1581.17,1393.72,14.62,21.58,555.03,2388.05,9054.07,1.3,47.18,522.85,2387.96,8135.78,8.3676,0.03,391,2388,100.0,39.0,23.4754
2020-02-22,0.0036,0.0003,100.0,518.67,642.01,1585.88,1397.29,14.62,21.57,554.37,2388.0,9052.12,1.3,47.15,522.66,2388.03,8142.43,8.3763,0.03,391,2388,100.0,39.0,23.4163
2020-02-23,0.0004,-0.0002,100.0,518.67,642.16,1585.55,1403.95,14.62,21.58,555.2,2387.95,9054.7,1.3,47.23,522.91,2387.99,8138.04,8.3474,0.03,390,2388,100.0,39.15,23.5326
2020-02-24,-0.0002,0.0004,100.0,518.67,642.04,1585.21,1389.11,14.62,21.57,554.3,2387.97,9054.33,1.3,47.21,522.84,2388.09,8139.9,8.3553,0.03,392,2388,100.0,38.99,23.4369
2020-02-25,0.0021,0.0,100.0,518.67,642.27,1589.4,1395.91,14.62,21.58,554.71,2387.95,9054.93,1.3,47.16,522.43,2388.04,8138.89,8.3377,0.03,391,2388,100.0,39.19,23.3675
2020-02-26,0.0013,0.0002,100.0,518.67,642.5,1584.25,1401.17,14.62,21.57,555.12,2388.03,9064.62,1.3,47.3,523.23,2388.02,8138.35,8.3816,0.03,391,2388,100.0,39.15,23.4602
2020-02-27,0.0019,0.0003,100.0,518.67,642.54,1581.63,1399.53,14.62,21.58,554.52,2388.06,9054.44,1.3,47.13,522.94,2387.95,8143.73,8.3665,0.03,392,2388,100.0,38.78,23.4587
2020-02-28,-0.0015,-0.0004,100.0,518.67,642.3,1588.07,1399.07,14.62,21.58,556.42,2388.03,9060.52,1.3,47.23,523.46,2388.06,8144.07,8.369,0.03,392,2388,100.0,38.97,23.4517
2020-02-29,0.0019,0.0001,100.0,518.67,641.93,1581.8,1391.16,14.62,21.58,554.68,2388.01,9053.87,1.3,47.05,522.9,2387.98,8141.98,8.3746,0.03,392,2388,100.0,39.19,23.4522
2020-03-01,0.0014,0.0002,100.0,518.67,642.02,1589.67,1392.5,14.62,21.57,554.7,2388.01,9056.84,1.3,47.07,523.47,2388.0,8140.44,8.3442,0.03,391,2388,100.0,38.9,23.4835
2020-03-02,0.0001,0.0002,100.0,518.67,641.98,1581.56,1401.4,14.62,21.58,555.16,2388.08,9054.37,1.3,47.03,523.3,2388.05,8141.02,8.3594,0.03,391,2388,100.0,39.32,23.4278
2020-03-03,-0.0013,0.0001,100.0,518.67,642.38,1583.54,1402.56,14.62,21.58,554.59,2388.01,9056.74,1.3,47.13,522.71,2387.97,8136.79,8.3864,0.03,391,2388,100.0,39.1,23.463
2020-03-04,0.0001,0.0004,100.0,518.67,641.96,1581.53,1399.73,14.62,21.57,555.46,2388.01,9058.21,1.3,47.11,523.54,2388.07,8137.42,8.3777,0.03,392,2388,100.0,39.04,23.4694
2020-03-05,0.0004,0.0002,100.0,518.67,642.36,1586.28,1404.74,14.62,21.58,556.32,2388.03,9055.57,1.3,47.26,523.06,2388.1,8152.27,8.3436,0.03,393,2388,100.0,39.17,23.4159
2020-03-06,0.0038,-0.0003,100.0,518.67,641.84,1584.8,1394.01,14.62,21.57,555.32,2388.04,9055.59,1.3,47.25,522.72,2388.03,8139.03,8.3967,0.03,392,2388,100.0,39.03,23.4839
2020-03-07,-0.0046,-0.0004,100.0,518.67,642.6,1578.44,1394.57,14.62,21.57,555.13,2388.03,9059.17,1.3,47.32,522.56,2388.0,8142.01,8.3865,0.03,391,2388,100.0,39.16,23.5129
2020-03-08,0.0058,-0.0005,100.0,518.67,641.99,1589.5,1403.61,14.62,21.57,555.8,2388.05,9067.07,1.3,47.22,523.22,2388.04,8132.02,8.3279,0.03,392,2388,100.0,39.03,23.4053
2020-03-09,0.0014,0.0005,100.0,518.67,641.9,1587.08,1392.46,14.62,21.57,555.68,2388.0,9059.4,1.3,47.19,523.19,2388.09,8140.34,8.3876,0.03,392,2388,100.0,39.06,23.403
2020-03-10,0.0016,-0.0001,100.0,518.67,641.87,1576.56,1401.76,14.62,21.57,554.99,2388.01,9051.87,1.3,47.17,522.87,2387.95,8142.59,8.3522,0.03,394,2388,100.0,39.02,23.4479
2020-03-11,-0.0001,0.0002,100.0,518.67,642.12,1586.92,1398.98,14.62,21.57,556.0,2388.02,9059.81,1.3,47.22,523.02,2388.03,8145.16,8.3499,0.03,392,2388,100.0,38.96,23.4358
2020-03-12,-0.0013,0.0003,100.0,518.67,642.15,1595.23,1393.24,14.62,21.57,554.96,2388.0,9055.53,1.3,47.16,523.35,2388.05,8141.91,8.3794,0.03,393,2388,100.0,38.93,23.4264
2020-03-13,0.0015,-0.0002,100.0,518.67,641.97,1591.16,1397.1,14.62,21.57,554.59,2387.97,9057.39,1.3,47.16,522.68,2387.99,8140.28,8.3748,0.03,392,2388,100.0,38.96,23.5583
2020-03-14,0.0015,0.0001,100.0,518.67,641.82,1584.05,1400.58,14.62,21.57,555.06,2388.03,9058.99,1.3,47.43,523.04,2387.99,8141.25,8.3618,0.03,392,2388,100.0,39.17,23.5637
2020-03-15,0.0024,-0.0003,100.0,518.67,642.31,1584.47,1403.04,14.62,21.57,554.54,2387.95,9053.57,1.3,47.27,522.76,2388.02,8139.25,8.4124,0.03,392,2388,100.0,39.09,23.5328
2020-03-16,0.0017,-0.0001,100.0,518.67,642.47,1580.02,1402.01,14.62,21.57,555.44,2388.05,9055.79,1.3,47.36,523.49,2388.04,8143.88,8.3719,0.03,391,2388,100.0,39.14,23.3751
2020-03-17,0.0014,0.0002,100.0,518.67,641.71,1587.51,1404.96,14.62,21.57,556.24,2388.06,9061.54,1.3,47.39,523.38,2388.03,8143.95,8.3415,0.03,392,2388,100.0,39.17,23.3884
2020-03-18,-0.0001,-0.0002,100.0,518.67,641.84,1583.79,1398.2,14.62,21.57,555.36,2388.04,9059.61,1.3,47.34,523.32,2388.0,8147.21,8.39,0.03,393,2388,100.0,39.11,23.3901
2020-03-19,0.0011,0.0005,100.0,518.67,642.48,1584.08,1397.15,14.62,21.58,556.01,2388.03,9062.55,1.3,47.14,523.21,2388.02,8141.8,8.346,0.03,391,2388,100.0,39.04,23.5012
2020-03-20,-0.001,0.0001,100.0,518.67,642.45,1585.04,1394.99,14.62,21.58,555.64,2388.07,9060.23,1.3,47.37,524.34,2387.99,8141.72,8.3475,0.03,390,2388,100.0,39.19,23.4279
2020-03-21,0.0038,0.0005,100.0,518.67,641.92,1586.48,1399.58,14.62,21.58,555.57,2388.1,9059.55,1.3,47.37,524.5,2388.08,8141.47,8.3771,0.03,390,2388,100.0,39.07,23.4656
2020-03-22,-0.0022,0.0002,100.0,518.67,642.38,1588.33,1402.97,14.62,21.57,555.53,2388.04,9065.92,1.3,47.35,523.34,2388.1,8148.48,8.3594,0.03,393,2388,100.0,39.01,23.4099
2020-03-23,-0.0003,0.0001,100.0,518.67,641.89,1586.21,1396.58,14.62,21.58,556.26,2388.07,9056.47,1.3,47.29,523.55,2388.0,8144.86,8.4006,0.03,390,2388,100.0,39.18,23.5019
2020-03-24,-0.0054,-0.0004,100.0,518.67,642.82,1584.24,1397.46,14.62,21.57,555.69,2387.97,9056.1,1.3,47.29,523.28,2388.05,8142.13,8.3445,0.03,391,2388,100.0,38.9,23.5137
2020-03-25,-0.0001,0.0001,100.0,518.67,641.77,1585.85,1399.73,14.62,21.58,554.77,2388.0,9058.01,1.3,47.18,523.41,2388.04,8138.99,8.3123,0.03,393,2388,100.0,38.92,23.4353
2020-03-26,-0.0016,-0.0004,100.0,518.67,642.42,1588.0,1395.44,14.62,21.58,556.47,2388.04,9057.67,1.3,47.28,524.05,2388.03,8143.97,8.354,0.03,393,2388,100.0,39.23,23.5678
2020-03-27,-0.0036,0.0002,100.0,518.67,641.86,1581.31,1398.9,14.62,21.57,556.65,2388.06,9056.58,1.3,47.18,524.07,2388.07,8149.93,8.3803,0.03,392,2388,100.0,39.19,23.4398
2020-03-28,0.0024,-0.0,100.0,518.67,641.8,1576.04,1399.84,14.62,21.58,556.62,2388.04,9059.25,1.3,47.19,523.55,2388.05,8138.99,8.3927,0.03,392,2388,100.0,39.06,23.6046
2020-03-29,0.0006,0.0003,100.0,518.67,642.06,1586.44,1404.02,14.62,21.58,555.72,2388.08,9058.4,1.3,47.43,524.26,2388.03,8140.96,8.3538,0.03,393,2388,100.0,39.19,23.3877
2020-03-30,-0.0006,0.0003,100.0,518.67,641.98,1583.89,1399.78,14.62,21.57,555.92,2388.04,9062.47,1.3,47.32,523.89,2388.05,8149.43,8.3864,0.03,392,2388,100.0,39.15,23.4505
2020-03-31,0.0023,-0.0,100.0,518.67,641.81,1584.59,1399.01,14.62,21.57,555.89,2388.06,9067.16,1.3,47.4,523.76,2388.0,8138.48,8.3692,0.03,392,2388,100.0,39.15,23.5239
2020-04-01,0.0051,0.0004,100.0,518.67,642.35,1581.59,1394.72,14.62,21.57,555.72,2388.06,9059.84,1.3,47.39,523.8,2388.04,8150.34,8.3478,0.03,391,2388,100.0,39.21,23.5705
2020-04-02,0.0016,-0.0004,100.0,518.67,641.92,1581.74,1400.89,14.62,21.58,557.11,2388.03,9056.83,1.3,47.41,524.22,2388.07,8144.13,8.3927,0.03,393,2388,100.0,39.09,23.3795
2020-04-03,0.0014,-0.0005,100.0,518.67,642.67,1589.61,1404.24,14.62,21.57,556.96,2388.08,9066.56,1.3,47.17,524.36,2388.03,8145.58,8.3232,0.03,391,2388,100.0,39.27,23.4498
2020-04-04,0.0005,-0.0002,100.0,518.67,642.15,1586.85,1400.89,14.62,21.57,555.77,2388.07,9067.79,1.3,47.2,523.7,2388.04,8145.13,8.3711,0.03,392,2388,100.0,39.18,23.5213
2020-04-05,-0.0003,-0.0002,100.0,518.67,642.52,1589.7,1394.93,14.62,21.58,556.61,2388.04,9062.67,1.3,47.39,524.49,2388.09,8147.8,8.3819,0.03,394,2388,100.0,39.27,23.57
2020-04-06,0.0032,-0.0002,100.0,518.67,641.91,1583.63,1403.68,14.62,21.58,557.37,2388.02,9064.17,1.3,47.3,525.2,2388.1,8153.34,8.3637,0.03,393,2388,100.0,39.11,23.4299
2020-04-07,0.0019,0.0002,100.0,518.67,641.98,1592.01,1397.28,14.62,21.58,556.49,2388.09,9059.74,1.3,47.24,524.42,2388.07,8144.35,8.3515,0.03,391,2388,100.0,39.11,23.4235
2020-04-08,-0.0015,0.0003,100.0,518.67,642.41,1592.73,1402.37,14.62,21.58,556.83,2388.12,9068.93,1.3,47.41,524.54,2388.08,8147.69,8.3189,0.03,392,2388,100.0,39.19,23.4386
2020-04-09,-0.0056,0.0004,100.0,518.67,641.96,1581.39,1399.31,14.62,21.58,556.58,2388.07,9063.85,1.3,47.07,525.1,2388.1,8150.0,8.3347,0.03,392,2388,100.0,39.06,23.4345
2020-04-10,-0.0021,-0.0003,100.0,518.67,642.38,1583.15,1401.9,14.62,21.58,557.43,2388.07,9066.86,1.3,47.44,524.99,2388.04,8147.66,8.3479,0.03,393,2388,100.0,39.21,23.4931
2020-04-11,0.0014,0.0001,100.0,518.67,642.53,1587.42,1401.34,14.62,21.58,556.65,2388.04,9057.16,1.3,47.21,524.47,2388.03,8147.92,8.3313,0.03,393,2388,100.0,39.12,23.5146
2020-04-12,-0.0029,-0.0,100.0,518.67,642.37,1588.42,1398.77,14.62,21.57,557.3,2388.06,9069.56,1.3,47.17,524.65,2388.05,8150.99,8.3427,0.03,394,2388,100.0,39.26,23.5055
2020-04-13,0.0045,-0.0001,100.0,518.67,642.49,1584.2,1396.63,14.62,21.58,556.97,2388.06,9070.27,1.3,47.4,524.25,2388.06,8148.92,8.3347,0.03,393,2388,100.0,39.13,23.4265
2020-04-14,0.0003,-0.0002,100.0,518.67,642.5,1591.77,1404.99,14.62,21.58,557.73,2388.08,9066.36,1.3,47.44,525.09,2388.13,8149.15,8.3284,0.03,392,2388,100.0,39.25,23.4226
2020-04-15,0.0001,-0.0003,100.0,518.67,642.55,1587.91,1400.45,14.62,21.58,556.92,2388.09,9066.77,1.3,47.31,525.12,2388.09,8148.35,8.3559,0.03,391,2388,100.0,39.44,23.5514
2020-04-16,-0.0031,0.0001,100.0,518.67,642.58,1581.81,1398.89,14.62,21.58,558.49,2388.07,9073.13,1.3,47.36,525.62,2388.07,8152.84,8.3352,0.03,392,2388,100.0,39.41,23.5076
2020-04-17,0.0,-0.0004,100.0,518.67,642.18,1579.44,1393.73,14.62,21.57,557.5,2388.04,9065.61,1.3,47.22,524.92,2388.06,8147.86,8.3716,0.03,391,2388,100.0,39.12,23.3952
2020-04-18,0.0019,0.0001,100.0,518.67,642.15,1584.05,1396.56,14.62,21.58,557.94,2388.1,9068.03,1.3,47.3,525.19,2388.1,8149.38,8.3469,0.03,392,2388,100.0,38.93,23.498
2020-04-19,-0.0041,-0.0005,100.0,518.67,642.29,1588.34,1395.69,14.62,21.57,557.3,2388.12,9069.46,1.3,47.25,524.3,2388.05,8146.44,8.3248,0.03,392,2388,100.0,39.07,23.4238
2020-04-20,-0.0006,0.0001,100.0,518.67,642.23,1586.43,1394.29,14.62,21.57,556.76,2388.07,9070.03,1.3,47.25,525.02,2388.06,8147.23,8.3579,0.03,394,2388,100.0,39.18,23.5222
2020-04-21,0.0007,-0.0,100.0,518.67,642.39,1596.86,1404.49,14.62,21.57,556.95,2388.09,9068.43,1.3,47.38,525.26,2388.11,8153.53,8.3046,0.03,392,2388,100.0,39.0,23.4271
2020-04-22,-0.0021,0.0004,100.0,518.67,642.76,1585.51,1402.82,14.62,21.57,557.09,2388.1,9073.24,1.3,47.58,525.48,2388.09,8147.17,8.2924,0.03,392,2388,100.0,39.2,23.5828
2020-04-23,-0.0007,0.0005,100.0,518.67,642.35,1576.41,1409.03,14.62,21.58,558.35,2388.08,9063.67,1.3,47.37,525.78,2388.1,8155.47,8.3187,0.03,394,2388,100.0,39.2,23.5151
2020-04-24,-0.0016,0.0002,100.0,518.67,642.91,1594.02,1402.8,14.62,21.58,558.2,2388.09,9071.26,1.3,47.14,525.61,2388.14,8152.24,8.316,0.03,392,2388,100.0,39.09,23.5468
2020-04-25,0.0002,-0.0003,100.0,518.67,642.36,1583.99,1399.7,14.62,21.58,557.7,2388.07,9072.47,1.3,47.32,525.96,2388.09,8149.82,8.3257,0.03,391,2388,100.0,39.18,23.5452
2020-04-26,0.0012,-0.0,100.0,518.67,642.53,1588.77,1408.1,14.62,21.57,558.13,2388.1,9068.76,1.3,47.45,525.62,2388.09,8150.46,8.3435,0.03,393,2388,100.0,39.23,23.4429
2020-04-27,0.0019,0.0,100.0,518.67,642.22,1587.6,1404.14,14.62,21.57,558.7,2388.04,9072.47,1.3,47.34,525.44,2388.12,8150.59,8.3159,0.03,394,2388,100.0,39.16,23.6378
2020-04-28,0.0005,0.0004,100.0,518.67,642.97,1588.45,1409.89,14.62,21.57,558.62,2388.12,9074.7,1.3,47.38,526.18,2388.14,8151.26,8.3389,0.03,395,2388,100.0,39.31,23.4469
2020-04-29,-0.0004,0.0002,100.0,518.67,642.57,1590.13,1396.5,14.62,21.58,559.86,2388.16,9072.46,1.3,47.44,526.46,2388.13,8149.16,8.3143,0.03,392,2388,100.0,39.21,23.5129
2020-04-30,-0.0048,0.0002,100.0,518.67,642.46,1586.82,1401.77,14.62,21.57,558.43,2388.09,9078.54,1.31,47.4,526.24,2388.09,8152.85,8.3225,0.03,394,2388,100.0,39.28,23.5106
2020-05-01,-0.0002,0.0003,100.0,518.67,642.63,1586.93,1407.71,14.62,21.57,558.1,2388.13,9078.54,1.3,47.49,525.99,2388.1,8151.33,8.3589,0.03,394,2388,100.0,39.26,23.5823
2020-05-02,0.0019,0.0001,100.0,518.67,642.09,1587.85,1403.33,14.62,21.58,558.45,2388.14,9075.95,1.3,47.35,525.99,2388.13,8153.52,8.3268,0.03,393,2388,100.0,39.21,23.5097
2020-05-03,-0.002,0.0004,100.0,518.67,642.74,1589.12,1400.37,14.62,21.57,558.37,2388.15,9073.17,1.3,47.49,526.59,2388.15,8152.89,8.3099,0.03,393,2388,100.0,39.05,23.5046
2020-05-04,-0.0003,-0.0004,100.0,518.67,642.2,1591.58,1404.12,14.62,21.58,558.87,2388.14,9072.8,1.3,47.53,526.62,2388.14,8159.91,8.3629,0.03,391,2388,100.0,39.34,23.4888
2020-05-05,0.0018,-0.0002,100.0,518.67,642.69,1594.14,1408.74,14.62,21.57,559.12,2388.12,9068.51,1.3,47.42,526.77,2388.11,8152.66,8.3217,0.03,393,2388,100.0,39.22,23.5607
2020-05-06,0.0002,0.0003,100.0,518.67,642.07,1588.09,1401.44,14.62,21.58,560.14,2388.15,9075.66,1.31,47.23,526.71,2388.2,8155.12,8.3484,0.03,393,2388,100.0,39.33,23.5894
2020-05-07,-0.0009,-0.0004,100.0,518.67,642.55,1593.96,1406.87,14.62,21.58,558.65,2388.17,9080.23,1.31,47.5,526.71,2388.12,8156.23,8.3563,0.03,393,2388,100.0,39.18,23.4543
2020-05-08,0.0045,0.0002,100.0,518.67,642.42,1588.62,1405.72,14.62,21.58,560.1,2388.16,9080.23,1.3,47.32,527.4,2388.21,8159.69,8.3182,0.03,394,2388,100.0,39.34,23.5306
2020-05-09,0.0026,-0.0,100.0,518.67,642.44,1590.92,1409.46,14.62,21.58,559.49,2388.16,9078.98,1.3,47.46,527.61,2388.22,8156.87,8.3328,0.03,393,2388,100.0,39.35,23.6855
2020-05-10,-0.0007,0.0002,100.0,518.67,642.9,1587.18,1405.53,14.62,21.58,559.69,2388.18,9080.17,1.31,47.62,527.35,2388.19,8159.74,8.3084,0.03,393,2388,100.0,39.27,23.5719
2020-05-11,-0.0026,0.0001,100.0,518.67,642.88,1594.37,1412.33,14.62,21.58,560.26,2388.22,9084.25,1.31,47.55,528.03,2388.24,8157.92,8.3457,0.03,394,2388,100.0,39.12,23.4528
2020-05-12,-0.0008,-0.0001,100.0,518.67,642.51,1589.86,1397.11,14.62,21.57,559.55,2388.2,9077.01,1.31,47.39,526.98,2388.16,8155.99,8.3425,0.03,392,2388,100.0,39.31,23.5181
2020-05-13,-0.0005,-0.0004,100.0,518.67,642.02,1592.48,1402.07,14.62,21.58,560.05,2388.18,9076.33,1.31,47.77,527.85,2388.17,8155.58,8.3102,0.03,394,2388,100.0,39.31,23.6668
2020-05-14,-0.0013,-0.0005,100.0,518.67,642.84,1595.98,1407.72,14.62,21.58,560.08,2388.18,9087.07,1.31,47.71,527.43,2388.22,8162.47,8.3395,0.03,391,2388,100.0,39.32,23.5136
2020-05-15,0.0028,-0.0001,100.0,518.67,642.36,1591.28,1399.09,14.62,21.57,559.85,2388.16,9079.19,1.31,47.45,527.24,2388.17,8160.5,8.3679,0.03,392,2388,100.0,39.39,23.6301
2020-05-16,0.0005,-0.0003,100.0,518.67,642.39,1589.13,1408.61,14.62,21.58,560.25,2388.17,9082.86,1.31,47.62,527.65,2388.16,8155.37,8.298,0.03,394,2388,100.0,39.44,23.6028
2020-05-17,0.001,-0.0003,100.0,518.67,642.79,1593.1,1408.41,14.62,21.58,560.48,2388.25,9081.94,1.31,47.64,528.16,2388.13,8165.24,8.2968,0.03,394,2388,100.0,39.39,23.6417
2020-05-18,-0.002,0.0002,100.0,518.67,643.07,1594.63,1404.48,14.62,21.58,560.77,2388.2,9083.94,1.31,47.56,528.5,2388.22,8154.52,8.3222,0.03,393,2388,100.0,39.19,23.616
2020-05-19,-0.0019,-0.0002,100.0,518.67,642.65,1589.23,1415.02,14.62,21.58,560.74,2388.22,9084.78,1.31,47.5,528.84,2388.24,8164.0,8.3098,0.03,393,2388,100.0,39.06,23.4379
2020-05-20,0.0032,0.0001,100.0,518.67,642.15,1593.61,1403.1,14.62,21.58,561.28,2388.24,9082.94,1.31,47.61,528.39,2388.21,8156.93,8.2952,0.03,393,2388,100.0,39.43,23.6704
2020-05-21,0.0033,-0.0002,100.0,518.67,642.35,1596.77,1405.96,14.62,21.58,560.68,2388.19,9081.56,1.31,47.71,529.01,2388.17,8162.65,8.3095,0.03,394,2388,100.0,39.35,23.5921
2020-05-22,-0.0051,-0.0001,100.0,518.67,642.23,1589.23,1411.06,14.62,21.58,562.29,2388.27,9084.25,1.31,47.71,529.51,2388.21,8168.49,8.2737,0.03,393,2388,100.0,39.41,23.627
2020-05-23,-0.0005,-0.0,100.0,518.67,642.56,1584.47,1402.49,14.62,21.57,560.7,2388.24,9083.74,1.31,47.78,528.0,2388.21,8166.54,8.3042,0.03,393,2388,100.0,39.28,23.5165
2020-05-24,0.0014,0.0005,100.0,518.67,642.66,1594.44,1414.97,14.62,21.58,561.93,2388.26,9092.76,1.31,47.7,529.71,2388.26,8162.94,8.2956,0.03,394,2388,100.0,39.3,23.5702
2020-05-25,-0.0048,-0.0004,100.0,518.67,642.7,1590.12,1410.29,14.62,21.58,562.04,2388.22,9088.03,1.31,47.61,529.86,2388.28,8166.42,8.3002,0.03,394,2388,100.0,39.45,23.5489
2020-05-26,0.003,0.0002,100.0,518.67,642.72,1595.8,1410.64,14.62,21.58,562.46,2388.19,9088.73,1.31,47.74,529.72,2388.31,8162.2,8.2957,0.03,393,2388,100.0,39.26,23.6985
2020-05-27,0.0014,0.0002,100.0,518.67,642.84,1591.55,1412.2,14.62,21.58,562.04,2388.26,9090.35,1.31,47.73,529.05,2388.3,8170.69,8.3075,0.03,394,2388,100.0,39.32,23.58
2020-05-28,-0.0021,-0.0003,100.0,518.67,642.75,1592.7,1414.09,14.62,21.58,561.94,2388.24,9097.02,1.31,47.71,529.9,2388.27,8169.0,8.2982,0.03,395,2388,100.0,39.23,23.6847
2020-05-29,-0.0003,0.0003,100.0,518.67,642.71,1590.5,1407.32,14.62,21.58,562.21,2388.3,9092.29,1.31,47.68,530.29,2388.32,8169.3,8.246,0.03,394,2388,100.0,39.33,23.6466
2020-05-30,0.0005,0.0002,100.0,518.67,642.13,1595.68,1411.08,14.62,21.58,562.01,2388.28,9086.46,1.31,47.8,530.48,2388.39,8164.03,8.2718,0.03,395,2388,100.0,39.2,23.719
2020-05-31,-0.0001,-0.0003,100.0,518.67,643.01,1593.29,1406.53,14.62,21.57,562.55,2388.26,9098.7,1.31,47.87,530.37,2388.29,8169.46,8.3123,0.03,394,2388,100.0,39.25,23.6686
2020-06-01,-0.002,0.0001,100.0,518.67,642.91,1596.88,1417.24,14.62,21.58,563.18,2388.29,9097.15,1.31,47.75,530.41,2388.32,8172.02,8.2742,0.03,394,2388,100.0,39.4,23.7098
2020-06-02,-0.0053,0.0001,100.0,518.67,642.98,1606.64,1415.91,14.62,21.58,563.05,2388.3,9098.95,1.31,47.68,530.62,2388.29,8169.56,8.2813,0.03,394,2388,100.0,39.4,23.6593
2020-06-03,-0.0019,0.0003,100.0,518.67,642.35,1596.75,1413.59,14.62,21.58,563.24,2388.29,9101.81,1.31,47.79,531.03,2388.32,8175.14,8.2833,0.03,395,2388,100.0,39.51,23.5649
2020-06-04,0.0025,0.0002,100.0,518.67,642.38,1593.79,1415.28,14.62,21.57,563.4,2388.35,9096.5,1.31,47.7,530.67,2388.36,8172.72,8.2855,0.03,394,2388,100.0,39.35,23.7244
2020-06-05,0.0024,0.0003,100.0,518.67,642.93,1598.27,1414.48,14.62,21.58,564.32,2388.3,9106.11,1.31,47.9,531.36,2388.32,8173.68,8.2628,0.03,395,2388,100.0,39.47,23.5777
2020-06-06,0.0002,0.0002,100.0,518.67,642.87,1599.42,1422.38,14.62,21.58,565.13,2388.35,9095.93,1.31,47.91,531.72,2388.4,8173.06,8.2718,0.03,397,2388,100.0,39.56,23.7008
2020-06-07,0.0029,-0.0001,100.0,518.67,642.88,1596.27,1412.45,14.62,21.58,565.61,2388.34,9098.7,1.31,48.04,532.29,2388.38,8179.85,8.2696,0.03,396,2388,100.0,39.48,23.7503
2020-06-08,0.0003,-0.0002,100.0,518.67,643.09,1596.04,1415.71,14.62,21.58,564.72,2388.42,9108.13,1.31,47.95,531.54,2388.37,8180.14,8.249,0.03,394,2388,100.0,39.61,23.6988
2020-06-09,-0.0001,-0.0003,100.0,518.67,642.74,1597.51,1419.39,14.62,21.58,564.61,2388.38,9106.28,1.31,47.96,532.23,2388.32,8181.36,8.2577,0.03,394,2388,100.0,39.47,23.6113
2020-06-10,-0.0022,-0.0004,100.0,518.67,642.88,1594.01,1420.75,14.62,21.58,564.77,2388.41,9103.39,1.31,48.0,531.84,2388.38,8180.25,8.25,0.03,396,2388,100.0,39.41,23.696
2020-06-11,0.0033,0.0001,100.0,518.67,643.48,1593.78,1419.91,14.62,21.58,565.79,2388.4,9105.07,1.31,48.1,532.8,2388.35,8182.9,8.2681,0.03,396,2388,100.0,39.41,23.6137
2020-06-12,-0.0002,0.0005,100.0,518.67,643.55,1600.87,1423.23,14.62,21.58,564.52,2388.42,9100.15,1.31,47.98,532.12,2388.37,8172.76,8.2234,0.03,396,2388,100.0,39.52,23.63
2020-06-13,0.0005,-0.0002,100.0,518.67,643.27,1607.18,1420.77,14.62,21.58,565.87,2388.46,9110.94,1.31,48.0,533.45,2388.38,8182.9,8.2714,0.03,395,2388,100.0,39.43,23.8128
2020-06-14,-0.0057,-0.0,100.0,518.67,643.29,1604.99,1428.41,14.62,21.58,566.4,2388.42,9108.3,1.31,48.07,534.27,2388.44,8182.43,8.2777,0.03,395,2388,100.0,39.49,23.6871
2020-06-15,0.0034,-0.0,100.0,518.67,642.64,1598.74,1423.97,14.62,21.58,565.53,2388.4,9108.77,1.31,47.98,533.22,2388.47,8182.25,8.2834,0.03,396,2388,100.0,39.45,23.685
2020-06-16,0.0004,0.0005,100.0,518.67,643.14,1600.88,1418.11,14.62,21.58,566.59,2388.44,9115.08,1.31,47.93,533.69,2388.46,8185.54,8.2476,0.03,396,2388,100.0,39.76,23.7205
2020-06-17,-0.0003,-0.0004,100.0,518.67,643.32,1603.14,1422.81,14.62,21.58,566.74,2388.44,9115.67,1.31,47.95,534.65,2388.49,8179.49,8.234,0.03,396,2388,100.0,39.62,23.755
2020-06-18,-0.0005,-0.0002,100.0,518.67,643.15,1597.33,1431.57,14.62,21.58,567.04,2388.47,9109.36,1.31,48.1,534.95,2388.43,8181.7,8.2457,0.03,395,2388,100.0,39.54,23.9159
2020-06-19,-0.001,0.0001,100.0,518.67,642.67,1598.46,1423.09,14.62,21.58,568.28,2388.44,9124.4,1.31,47.96,534.8,2388.51,8189.65,8.246,0.03,397,2388,100.0,39.73,23.7202
