,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2019-11-24,-0.0002,0.0005,100.0,518.67,642.3,1588.64,1402.66,14.62,21.61,554.46,2388.09,9051.31,1.3,47.18,522.15,2388.08,8137.66,8.3967,0.03,392,2388,100.0,39.0,23.3735
2019-11-25,-0.0006,-0.0003,100.0,518.67,642.45,1586.77,1398.63,14.62,21.61,553.75,2388.06,9055.58,1.3,47.37,522.18,2388.04,8139.45,8.3956,0.03,392,2388,100.0,38.89,23.3881
2019-11-26,-0.0012,0.0002,100.0,518.67,642.66,1582.18,1404.76,14.62,21.61,554.2,2388.11,9047.03,1.3,47.26,521.7,2388.09,8131.43,8.4227,0.03,392,2388,100.0,38.87,23.2889
2019-11-27,-0.0008,-0.0003,100.0,518.67,642.01,1587.72,1405.86,14.62,21.61,553.99,2388.02,9044.78,1.3,47.36,522.47,2388.04,8137.82,8.4278,0.03,391,2388,100.0,39.08,23.3712
2019-11-28,-0.0031,-0.0002,100.0,518.67,642.48,1583.03,1404.86,14.62,21.61,554.36,2388.05,9054.09,1.3,47.37,521.89,2388.06,8139.31,8.4033,0.03,392,2388,100.0,38.92,23.2672
2019-11-29,0.0006,0.0001,100.0,518.67,641.71,1590.58,1405.72,14.62,21.61,553.68,2388.07,9054.16,1.3,47.38,521.8,2388.03,8131.8,8.3721,0.03,392,2388,100.0,39.18,23.3271
2019-11-30,0.0009,-0.0001,100.0,518.67,641.85,1580.37,1403.66,14.62,21.61,553.63,2388.05,9052.27,1.3,47.33,521.56,2388.09,8132.27,8.4005,0.03,393,2388,100.0,38.97,23.4149
2019-12-01,-0.0,0.0001,100.0,518.67,642.65,1588.97,1398.8,14.62,21.61,553.99,2388.09,9051.92,1.3,47.16,522.25,2388.08,8129.33,8.4233,0.03,392,2388,100.0,38.88,23.427
2019-12-02,-0.0026,0.0004,100.0,518.67,642.01,1586.74,1406.08,14.62,21.61,554.29,2388.05,9045.45,1.3,47.26,521.57,2388.09,8135.1,8.4102,0.03,392,2388,100.0,38.89,23.4088
2019-12-03,0.0017,-0.0004,100.0,518.67,642.49,1579.51,1408.0,14.62,21.61,553.28,2388.08,9052.99,1.3,47.39,521.95,2388.12,8134.17,8.3972,0.03,392,2388,100.0,38.76,23.3097
2019-12-04,-0.0,0.0002,100.0,518.67,642.28,1587.94,1409.3,14.62,21.61,554.57,2388.03,9056.48,1.3,47.21,522.47,2388.02,8136.71,8.4445,0.03,393,2388,100.0,39.08,23.4067
2019-12-05,-0.0027,-0.0002,100.0,518.67,642.39,1590.11,1401.91,14.62,21.61,553.3,2388.11,9052.4,1.3,47.51,521.28,2388.04,8129.39,8.3704,0.03,391,2388,100.0,38.82,23.4213
2019-12-06,-0.0018,-0.0002,100.0,518.67,642.96,1590.94,1399.6,14.62,21.61,553.98,2388.12,9049.97,1.3,47.41,522.05,2388.08,8133.9,8.3893,0.03,392,2388,100.0,38.94,23.302
2019-12-07,0.001,0.0003,100.0,518.67,642.24,1585.92,1409.24,14.62,21.61,553.64,2388.05,9055.19,1.3,47.28,522.04,2388.01,8132.43,8.4793,0.03,394,2388,100.0,38.97,23.3395
2019-12-08,-0.0001,0.0001,100.0,518.67,642.42,1579.23,1400.25,14.62,21.61,554.36,2388.14,9053.6,1.3,47.4,521.79,2388.07,8127.34,8.4099,0.03,393,2388,100.0,39.0,23.3927
2019-12-09,0.003,-0.0003,100.0,518.67,642.01,1577.72,1403.1,14.62,21.61,554.25,2388.08,9055.47,1.3,47.44,522.04,2388.04,8132.3,8.4003,0.03,394,2388,100.0,39.03,23.3759
2019-12-10,-0.0001,0.0003,100.0,518.67,642.54,1584.79,1402.76,14.62,21.61,554.15,2388.09,9050.99,1.3,47.48,521.92,2388.03,8130.8,8.4396,0.03,393,2388,100.0,38.74,23.4065
2019-12-11,-0.0013,0.0005,100.0,518.67,642.82,1591.08,1399.84,14.62,21.61,554.27,2388.03,9056.87,1.3,47.53,521.47,2388.1,8134.16,8.4485,0.03,392,2388,100.0,38.85,23.3401
2019-12-12,-0.0047,0.0002,100.0,518.67,642.66,1584.35,1399.49,14.62,21.61,554.45,2388.1,9053.34,1.3,47.3,521.66,2388.05,8136.42,8.4325,0.03,393,2388,100.0,38.88,23.4319
2019-12-13,-0.0,0.0004,100.0,518.67,642.02,1587.97,1402.18,14.62,21.61,553.97,2388.09,9056.75,1.3,47.51,521.78,2388.07,8137.91,8.4483,0.03,392,2388,100.0,38.9,23.3988
2019-12-14,0.0008,-0.0003,100.0,518.67,642.67,1588.24,1399.62,14.62,21.61,553.66,2388.05,9054.0,1.3,47.41,521.82,2388.08,8131.72,8.4331,0.03,394,2388,100.0,38.97,23.2896
2019-12-15,-0.0009,0.0001,100.0,518.67,641.85,1585.26,1401.8,14.62,21.61,554.34,2388.06,9053.91,1.3,47.39,521.38,2388.03,8137.24,8.4319,0.03,393,2388,100.0,38.79,23.3414
2019-12-16,-0.0017,-0.0002,100.0,518.67,642.59,1588.44,1401.42,14.62,21.61,553.87,2387.96,9045.0,1.3,47.35,521.81,2388.06,8128.65,8.4197,0.03,393,2388,100.0,38.98,23.3508
2019-12-17,-0.0023,0.0003,100.0,518.67,642.29,1592.87,1412.14,14.62,21.61,553.97,2388.06,9059.03,1.3,47.41,522.07,2388.14,8137.19,8.4263,0.03,394,2388,100.0,38.81,23.2049
2019-12-18,-0.003,-0.0002,100.0,518.67,641.9,1586.05,1408.75,14.62,21.61,553.91,2388.06,9057.1,1.3,47.53,522.14,2388.1,8129.03,8.41,0.03,393,2388,100.0,38.78,23.3077
2019-12-19,0.003,-0.0,100.0,518.67,642.46,1590.93,1406.47,14.62,21.61,554.06,2388.14,9053.11,1.3,47.52,522.58,2388.07,8129.58,8.394,0.03,395,2388,100.0,39.01,23.2268
2019-12-20,-0.0027,0.0001,100.0,518.67,642.44,1590.27,1402.43,14.62,21.61,553.76,2388.03,9055.89,1.3,47.4,521.67,2388.07,8137.28,8.428,0.03,394,2388,100.0,38.83,23.2503
2019-12-21,-0.0013,-0.0001,100.0,518.67,642.5,1593.48,1405.39,14.62,21.61,553.36,2388.05,9052.6,1.3,47.27,521.89,2388.07,8138.44,8.4371,0.03,391,2388,100.0,38.83,23.3448
2019-12-22,-0.0025,-0.0,100.0,518.67,642.53,1592.04,1400.49,14.62,21.61,554.13,2388.05,9054.37,1.3,47.36,521.47,2388.09,8136.27,8.4151,0.03,392,2388,100.0,38.98,23.2782
2019-12-23,-0.0002,-0.0002,100.0,518.67,642.06,1587.52,1408.05,14.62,21.61,553.54,2388.06,9061.98,1.3,47.25,521.78,2388.11,8136.5,8.3959,0.03,392,2388,100.0,38.93,23.4154
2019-12-24,-0.0014,0.0002,100.0,518.67,642.75,1589.99,1400.36,14.62,21.61,553.98,2388.06,9048.82,1.3,47.52,521.91,2388.09,8136.08,8.404,0.03,393,2388,100.0,38.91,23.3923
2019-12-25,0.0002,0.0001,100.0,518.67,642.38,1583.92,1406.72,14.62,21.61,554.58,2388.07,9053.22,1.3,47.3,521.75,2388.07,8130.94,8.4006,0.03,393,2388,100.0,38.87,23.3241
2019-12-26,0.0009,0.0003,100.0,518.67,642.37,1583.54,1407.57,14.62,21.61,553.65,2388.09,9050.73,1.3,47.37,521.87,2388.11,8140.41,8.4164,0.03,392,2388,100.0,38.98,23.3675
2019-12-27,0.0015,-0.0001,100.0,518.67,642.35,1590.22,1410.76,14.62,21.61,553.11,2388.1,9056.23,1.3,47.54,521.66,2388.1,8138.87,8.4364,0.03,391,2388,100.0,38.97,23.3997
2019-12-28,-0.0004,0.0001,100.0,518.67,642.59,1596.77,1402.3,14.62,21.61,554.1,2388.12,9059.46,1.3,47.32,521.6,2388.13,8141.96,8.4082,0.03,392,2388,100.0,38.84,23.3237
2019-12-29,-0.0019,0.0005,100.0,518.67,641.55,1589.51,1406.72,14.62,21.61,553.66,2388.05,9049.14,1.3,47.63,521.47,2388.02,8133.46,8.4536,0.03,393,2388,100.0,38.63,23.2801
2019-12-30,-0.0011,-0.0005,100.0,518.67,642.53,1590.14,1405.53,14.62,21.61,554.17,2388.06,9053.91,1.3,47.21,521.74,2388.05,8143.34,8.4119,0.03,392,2388,100.0,38.93,23.3257
2019-12-31,-0.0011,0.0002,100.0,518.67,642.09,1587.64,1397.97,14.62,21.61,553.62,2388.08,9054.22,1.3,47.32,521.69,2388.08,8129.8,8.3556,0.03,393,2388,100.0,38.98,23.3516
2020-01-01,0.0006,-0.0001,100.0,518.67,642.83,1587.26,1402.9,14.62,21.61,554.26,2388.06,9056.1,1.3,47.29,521.53,2388.04,8136.87,8.4201,0.03,392,2388,100.0,38.96,23.4465
2020-01-02,-0.0013,0.0003,100.0,518.67,642.56,1594.68,1404.73,14.62,21.61,554.09,2388.12,9048.07,1.3,47.38,521.45,2388.07,8134.23,8.449,0.03,393,2388,100.0,38.9,23.2669
2020-01-03,-0.0042,0.0001,100.0,518.67,642.65,1581.52,1400.81,14.62,21.61,554.41,2388.06,9052.02,1.3,47.48,521.8,2388.06,8132.89,8.4274,0.03,391,2388,100.0,39.09,23.375
2020-01-04,0.0011,0.0002,100.0,518.67,642.38,1588.95,1398.17,14.62,21.61,553.8,2388.1,9055.06,1.3,47.3,521.85,2388.01,8141.23,8.4299,0.03,394,2388,100.0,38.97,23.3277
2020-01-05,0.0008,-0.0004,100.0,518.67,642.98,1588.44,1405.59,14.62,21.61,554.14,2388.09,9055.77,1.3,47.32,521.5,2388.08,8138.55,8.4281,0.03,392,2388,100.0,38.93,23.2091
2020-01-06,-0.0038,0.0003,100.0,518.67,642.61,1588.43,1411.68,14.62,21.61,553.9,2388.09,9054.18,1.3,47.31,521.58,2388.1,8133.79,8.4451,0.03,391,2388,100.0,38.76,23.1533
2020-01-07,0.0007,0.0003,100.0,518.67,641.91,1588.52,1402.08,14.62,21.61,553.21,2388.08,9046.84,1.3,47.45,522.24,2388.09,8133.49,8.4582,0.03,394,2388,100.0,39.09,23.2941
2020-01-08,0.0014,0.0003,100.0,518.67,642.94,1589.72,1402.31,14.62,21.61,554.06,2388.08,9058.02,1.3,47.4,520.99,2388.01,8131.75,8.4197,0.03,392,2388,100.0,38.84,23.3188
2020-01-09,-0.0006,0.0002,100.0,518.67,642.37,1586.54,1404.43,14.62,21.61,553.72,2388.07,9062.86,1.3,47.39,521.76,2388.02,8131.96,8.4016,0.03,393,2388,100.0,39.04,23.3343
2020-01-10,0.0001,0.0001,100.0,518.67,642.6,1588.47,1410.13,14.62,21.61,553.46,2388.04,9054.97,1.3,47.57,521.58,2388.06,8132.39,8.4132,0.03,393,2388,100.0,38.85,23.1859
2020-01-11,-0.0034,0.0001,100.0,518.67,642.59,1586.86,1401.94,14.62,21.61,553.88,2388.02,9060.08,1.3,47.55,521.82,2388.06,8132.79,8.4386,0.03,393,2388,100.0,38.92,23.3152
2020-01-12,0.0013,-0.0,100.0,518.67,642.53,1587.0,1409.96,14.62,21.61,553.47,2388.05,9058.21,1.3,47.29,521.74,2388.04,8136.6,8.4179,0.03,393,2388,100.0,38.97,23.417
2020-01-13,-0.0045,-0.0002,100.0,518.67,642.84,1589.33,1411.87,14.62,21.61,553.84,2388.09,9049.96,1.3,47.46,521.88,2388.09,8133.41,8.4033,0.03,393,2388,100.0,38.89,23.3065
2020-01-14,0.0004,0.0,100.0,518.67,642.03,1585.55,1411.62,14.62,21.61,553.63,2388.09,9052.9,1.3,47.52,521.62,2388.05,8139.13,8.4044,0.03,393,2388,100.0,38.94,23.3393
2020-01-15,-0.0005,0.0001,100.0,518.67,642.51,1589.64,1403.19,14.62,21.61,553.96,2388.07,9059.39,1.3,47.44,522.14,2388.06,8137.43,8.4427,0.03,392,2388,100.0,38.93,23.3965
2020-01-16,-0.0043,-0.0,100.0,518.67,643.06,1587.44,1407.18,14.62,21.61,553.75,2388.06,9062.09,1.3,47.41,521.73,2388.04,8135.14,8.4221,0.03,394,2388,100.0,38.69,23.3091
2020-01-17,-0.0004,-0.0004,100.0,518.67,642.34,1589.95,1398.25,14.62,21.61,553.09,2388.04,9051.91,1.3,47.46,521.7,2388.06,8136.69,8.4116,0.03,393,2388,100.0,38.81,23.2271
2020-01-18,0.0038,-0.0005,100.0,518.67,641.89,1594.64,1399.22,14.62,21.61,553.85,2388.1,9060.71,1.3,47.39,521.43,2388.08,8134.49,8.4141,0.03,392,2388,100.0,38.91,23.4029
2020-01-19,-0.003,0.0,100.0,518.67,642.61,1592.04,1406.01,14.62,21.61,553.57,2388.13,9059.96,1.3,47.42,521.66,2388.13,8135.0,8.4282,0.03,393,2388,100.0,39.03,23.3085
2020-01-20,0.0,-0.0002,100.0,518.67,642.28,1594.59,1408.63,14.62,21.61,553.48,2388.08,9053.98,1.3,47.42,522.2,2388.11,8137.77,8.4497,0.03,392,2388,100.0,38.93,23.2964
2020-01-21,0.0013,0.0005,100.0,518.67,643.18,1591.11,1409.34,14.62,21.6,553.22,2388.06,9052.63,1.3,47.48,521.53,2388.06,8137.52,8.4516,0.03,394,2388,100.0,38.82,23.2967
2020-01-22,-0.0011,0.0003,100.0,518.67,642.37,1590.28,1393.76,14.62,21.61,553.41,2388.05,9052.12,1.3,47.3,521.68,2388.07,8132.57,8.4351,0.03,394,2388,100.0,38.91,23.3311
2020-01-23,-0.0023,-0.0002,100.0,518.67,642.43,1590.95,1410.64,14.62,21.61,554.28,2388.13,9055.88,1.3,47.38,522.05,2388.09,8136.96,8.4057,0.03,393,2388,100.0,38.82,23.3358
2020-01-24,-0.0017,0.0003,100.0,518.67,642.33,1588.04,1409.96,14.62,21.61,553.69,2388.1,9054.88,1.3,47.32,521.91,2388.11,8137.5,8.4484,0.03,394,2388,100.0,38.79,23.3886
2020-01-25,-0.0001,-0.0002,100.0,518.67,642.67,1590.9,1397.47,14.62,21.61,553.89,2388.06,9051.15,1.3,47.67,521.48,2388.07,8139.49,8.4146,0.03,394,2388,100.0,38.95,23.2501
2020-01-26,-0.0007,-0.0004,100.0,518.67,642.44,1589.64,1406.17,14.62,21.61,554.24,2388.07,9054.73,1.3,47.41,521.24,2388.06,8142.78,8.4396,0.03,392,2388,100.0,38.78,23.3342
2020-01-27,0.0018,0.0005,100.0,518.67,643.05,1591.29,1399.9,14.62,21.61,553.43,2388.1,9057.3,1.3,47.55,521.73,2388.08,8131.89,8.4642,0.03,394,2388,100.0,38.95,23.3557
2020-01-28,0.003,0.0005,100.0,518.67,641.8,1593.73,1410.48,14.62,21.61,553.57,2388.05,9057.89,1.3,47.52,521.26,2388.03,8139.49,8.4102,0.03,392,2388,100.0,38.84,23.3311
2020-01-29,-0.0017,-0.0001,100.0,518.67,642.38,1592.01,1401.92,14.62,21.61,553.95,2388.08,9055.24,1.3,47.59,521.46,2388.09,8132.31,8.3889,0.03,393,2388,100.0,38.77,23.2473
2020-01-30,0.0048,0.0003,100.0,518.67,642.38,1594.9,1405.62,14.62,21.61,553.52,2388.05,9057.06,1.3,47.46,521.76,2388.1,8138.96,8.4418,0.03,394,2388,100.0,38.9,23.2422
2020-01-31,-0.0017,0.0003,100.0,518.67,642.42,1595.78,1409.35,14.62,21.61,553.44,2388.07,9055.64,1.3,47.32,521.32,2388.05,8135.91,8.4307,0.03,394,2388,100.0,38.93,23.2574
2020-02-01,0.002,0.0003,100.0,518.67,642.82,1589.43,1402.98,14.62,21.61,553.11,2388.03,9049.64,1.3,47.51,521.27,2388.05,8135.83,8.4222,0.03,391,2388,100.0,38.88,23.3713
2020-02-02,-0.0013,-0.0005,100.0,518.67,642.05,1588.49,1405.94,14.62,21.61,553.48,2388.11,9058.72,1.3,47.67,521.66,2388.07,8139.36,8.4541,0.03,393,2388,100.0,38.75,23.2109
2020-02-03,-0.0035,0.0004,100.0,518.67,642.64,1584.55,1397.43,14.62,21.61,553.7,2388.09,9052.14,1.3,47.44,521.35,2388.11,8137.3,8.4058,0.03,392,2388,100.0,38.83,23.3818
2020-02-04,-0.0021,-0.0,100.0,518.67,643.01,1590.92,1403.48,14.62,21.61,553.74,2388.1,9055.98,1.3,47.41,521.65,2388.13,8135.66,8.4234,0.03,392,2388,100.0,38.7,23.3152
2020-02-05,-0.0003,-0.0,100.0,518.67,642.75,1589.96,1405.73,14.62,21.61,554.01,2388.07,9053.26,1.3,47.36,522.06,2388.08,8133.64,8.4165,0.03,394,2388,100.0,38.83,23.3274
2020-02-06,-0.0002,0.0003,100.0,518.67,642.91,1595.02,1405.19,14.62,21.61,553.36,2388.09,9049.58,1.3,47.64,521.13,2388.13,8139.95,8.4286,0.03,391,2388,100.0,38.75,23.3566
2020-02-07,0.0018,0.0004,100.0,518.67,642.42,1586.01,1413.25,14.62,21.61,553.67,2388.1,9062.53,1.3,47.61,521.74,2388.07,8140.5,8.4497,0.03,393,2388,100.0,38.8,23.2648
2020-02-08,0.0001,0.0,100.0,518.67,642.38,1587.91,1408.98,14.62,21.61,553.8,2388.08,9054.33,1.3,47.45,522.18,2388.08,8134.24,8.4277,0.03,393,2388,100.0,38.92,23.2778
2020-02-09,-0.0053,0.0002,100.0,518.67,642.33,1584.08,1408.39,14.62,21.61,553.5,2388.1,9053.07,1.3,47.62,521.53,2388.1,8133.3,8.4329,0.03,392,2388,100.0,38.85,23.3444
2020-02-10,-0.002,0.0003,100.0,518.67,642.69,1586.55,1414.38,14.62,21.61,553.54,2388.11,9057.52,1.3,47.4,521.89,2388.09,8139.39,8.4305,0.03,394,2388,100.0,38.85,23.4283
2020-02-11,0.0013,-0.0003,100.0,518.67,643.27,1593.37,1409.24,14.62,21.61,553.55,2388.09,9054.95,1.3,47.63,520.91,2388.07,8136.49,8.4474,0.03,393,2388,100.0,38.73,23.3369
2020-02-12,0.0011,0.0001,100.0,518.67,642.5,1592.98,1406.45,14.62,21.61,553.75,2388.14,9059.32,1.3,47.48,522.02,2388.09,8134.3,8.4893,0.03,393,2388,100.0,38.82,23.2849
2020-02-13,0.0005,0.0002,100.0,518.67,642.72,1592.6,1408.81,14.62,21.61,553.95,2388.1,9049.67,1.3,47.41,521.5,2388.16,8135.51,8.4346,0.03,393,2388,100.0,38.76,23.2738
2020-02-14,-0.0012,0.0003,100.0,518.67,642.54,1592.56,1403.51,14.62,21.61,553.57,2388.04,9056.35,1.3,47.58,522.4,2388.14,8136.34,8.478,0.03,393,2388,100.0,38.78,23.335
2020-02-15,0.0006,-0.0002,100.0,518.67,642.07,1592.26,1403.63,14.62,21.61,553.25,2388.08,9055.04,1.3,47.75,521.71,2388.09,8136.44,8.4353,0.03,394,2388,100.0,38.77,23.2998
2020-02-16,0.0011,-0.0002,100.0,518.67,642.83,1588.47,1406.82,14.62,21.61,553.6,2388.11,9057.58,1.3,47.57,521.41,2388.05,8140.63,8.4527,0.03,393,2388,100.0,38.99,23.379
2020-02-17,0.0045,-0.0003,100.0,518.67,642.5,1591.09,1408.98,14.62,21.61,553.95,2388.1,9065.05,1.3,47.49,521.73,2388.05,8133.57,8.4306,0.03,391,2388,100.0,38.88,23.3356
2020-02-18,-0.0042,-0.0003,100.0,518.67,642.69,1585.77,1401.37,14.62,21.61,553.37,2388.09,9060.23,1.3,47.27,521.12,2388.1,8132.29,8.4417,0.03,393,2388,100.0,38.81,23.2124
2020-02-19,0.0,0.0,100.0,518.67,642.7,1590.85,1410.33,14.62,21.61,552.67,2388.08,9052.98,1.3,47.48,521.48,2388.12,8138.39,8.4341,0.03,393,2388,100.0,38.64,23.3123
2020-02-20,0.0009,0.0002,100.0,518.67,642.53,1588.67,1403.79,14.62,21.61,553.83,2388.08,9057.51,1.3,47.58,522.14,2388.08,8138.41,8.4328,0.03,392,2388,100.0,38.79,23.2464
2020-02-21,-0.0017,-0.0002,100.0,518.67,642.72,1592.56,1409.29,14.62,21.61,553.13,2388.2,9048.51,1.3,47.46,521.32,2388.13,8133.49,8.4211,0.03,393,2388,100.0,39.03,23.2575
2020-02-22,0.0006,-0.0002,100.0,518.67,642.27,1594.68,1407.56,14.62,21.61,553.49,2388.07,9058.43,1.3,47.73,521.2,2388.15,8142.2,8.4206,0.03,393,2388,100.0,38.76,23.3875
2020-02-23,-0.0007,-0.0002,100.0,518.67,642.38,1592.23,1405.12,14.62,21.61,553.42,2388.09,9060.43,1.3,47.35,520.99,2388.1,8131.59,8.432,0.03,393,2388,100.0,38.85,23.3707
2020-02-24,-0.0028,0.0003,100.0,518.67,642.42,1584.19,1404.22,14.62,21.61,553.32,2388.16,9054.72,1.3,47.62,520.68,2388.08,8133.15,8.4846,0.03,393,2388,100.0,38.82,23.3681
2020-02-25,0.0005,-0.0001,100.0,518.67,642.59,1587.44,1408.7,14.62,21.61,552.91,2388.1,9060.3,1.3,47.62,521.98,2388.14,8143.12,8.4416,0.03,391,2388,100.0,38.82,23.3539
2020-02-26,-0.0026,0.0,100.0,518.67,642.37,1595.46,1407.35,14.62,21.61,553.75,2388.11,9056.97,1.3,47.67,521.33,2388.07,8134.67,8.4109,0.03,394,2388,100.0,38.67,23.2277
2020-02-27,-0.0021,0.0002,100.0,518.67,642.26,1586.61,1406.28,14.62,21.61,553.95,2388.17,9063.21,1.3,47.62,521.03,2388.15,8135.35,8.4506,0.03,394,2388,100.0,38.79,23.2347
2020-02-28,-0.0005,0.0,100.0,518.67,642.18,1589.6,1407.02,14.62,21.61,553.43,2388.15,9058.46,1.3,47.36,521.65,2388.06,8134.97,8.4345,0.03,393,2388,100.0,38.74,23.2151
2020-02-29,0.0008,-0.0001,100.0,518.67,642.92,1589.96,1408.78,14.62,21.61,553.37,2388.07,9057.41,1.3,47.45,521.79,2388.11,8136.61,8.4235,0.03,392,2388,100.0,38.83,23.2941
2020-03-01,-0.0044,-0.0003,100.0,518.67,642.59,1593.67,1412.84,14.62,21.61,553.14,2388.07,9054.49,1.3,47.43,520.98,2388.09,8138.75,8.4332,0.03,393,2388,100.0,38.81,23.2502
2020-03-02,0.0047,-0.0005,100.0,518.67,642.85,1585.36,1412.16,14.62,21.61,553.62,2388.1,9061.77,1.3,47.58,521.3,2388.12,8135.02,8.4688,0.03,395,2388,100.0,38.87,23.3303
2020-03-03,0.0022,0.0001,100.0,518.67,642.96,1589.19,1407.43,14.62,21.61,552.77,2388.06,9047.72,1.3,47.6,521.36,2388.1,8133.3,8.4571,0.03,393,2388,100.0,38.86,23.3637
2020-03-04,0.0044,-0.0002,100.0,518.67,642.72,1590.54,1410.39,14.62,21.61,552.87,2388.09,9059.53,1.3,47.56,520.96,2388.09,8137.91,8.4187,0.03,394,2388,100.0,38.78,23.3659
2020-03-05,0.0018,0.0003,100.0,518.67,642.66,1588.32,1410.47,14.62,21.61,553.3,2388.1,9058.42,1.3,47.57,521.14,2388.07,8137.16,8.4566,0.03,391,2388,100.0,38.76,23.4475
2020-03-06,-0.0007,0.0002,100.0,518.67,642.56,1587.57,1407.62,14.62,21.61,553.19,2388.05,9052.97,1.3,47.6,520.94,2388.1,8141.52,8.3959,0.03,392,2388,100.0,38.75,23.3261
2020-03-07,-0.0026,-0.0,100.0,518.67,642.37,1590.12,1408.72,14.62,21.61,553.17,2388.12,9060.49,1.3,47.33,521.1,2388.13,8132.9,8.4513,0.03,394,2388,100.0,38.68,23.2289
2020-03-08,0.0049,-0.0004,100.0,518.67,642.68,1592.7,1406.03,14.62,21.61,553.47,2388.1,9060.52,1.3,47.62,521.63,2388.11,8135.16,8.4465,0.03,392,2388,100.0,38.47,23.2881
2020-03-09,0.0004,-0.0001,100.0,518.67,642.47,1593.23,1410.75,14.62,21.61,552.96,2388.06,9062.99,1.3,47.63,521.13,2388.15,8132.22,8.4401,0.03,393,2388,100.0,38.81,23.3004
2020-03-10,0.0014,0.0005,100.0,518.67,642.91,1589.55,1415.9,14.62,21.61,553.24,2388.16,9058.19,1.3,47.47,521.68,2388.15,8136.15,8.438,0.03,392,2388,100.0,38.91,23.3061
2020-03-11,-0.0002,0.0003,100.0,518.67,643.17,1592.56,1414.33,14.62,21.61,553.38,2388.08,9054.7,1.3,47.51,521.13,2388.14,8137.72,8.4423,0.03,394,2388,100.0,38.84,23.3073
2020-03-12,0.0012,-0.0,100.0,518.67,643.2,1584.32,1407.07,14.62,21.61,553.63,2388.12,9057.75,1.3,47.63,521.27,2388.09,8135.41,8.4183,0.03,393,2388,100.0,38.65,23.24
2020-03-13,-0.0018,0.0002,100.0,518.67,643.17,1589.45,1408.28,14.62,21.61,552.78,2388.14,9058.49,1.3,47.57,521.43,2388.14,8138.71,8.4404,0.03,394,2388,100.0,38.85,23.2418
2020-03-14,-0.0023,0.0005,100.0,518.67,642.96,1591.53,1408.34,14.62,21.61,552.68,2388.07,9052.5,1.3,47.66,521.41,2388.12,8141.38,8.4456,0.03,393,2388,100.0,38.62,23.3015
2020-03-15,0.0005,-0.0003,100.0,518.67,643.16,1589.64,1414.52,14.62,21.61,553.01,2388.11,9054.24,1.3,47.39,521.46,2388.12,8134.91,8.4151,0.03,391,2388,100.0,38.66,23.3819
2020-03-16,-0.0017,-0.0001,100.0,518.67,642.58,1591.62,1405.0,14.62,21.61,553.62,2388.11,9063.02,1.3,47.66,521.32,2388.12,8139.58,8.4404,0.03,395,2388,100.0,38.88,23.3065
2020-03-17,-0.0038,0.0004,100.0,518.67,642.41,1593.96,1412.58,14.62,21.61,552.59,2388.12,9067.14,1.3,47.68,521.3,2388.15,8133.56,8.4333,0.03,393,2388,100.0,38.83,23.4173
2020-03-18,-0.0001,0.0004,100.0,518.67,642.97,1594.68,1410.88,14.62,21.61,552.93,2388.1,9061.23,1.3,47.53,521.55,2388.12,8132.82,8.4041,0.03,394,2388,100.0,38.84,23.2292
2020-03-19,-0.0,0.0005,100.0,518.67,642.87,1598.59,1411.03,14.62,21.61,552.78,2388.08,9060.45,1.3,47.55,521.56,2388.14,8134.49,8.462,0.03,394,2388,100.0,38.66,23.2819
2020-03-20,-0.0012,0.0004,100.0,518.67,642.88,1587.66,1404.53,14.62,21.61,552.72,2388.16,9053.16,1.3,47.57,521.12,2388.08,8140.01,8.4329,0.03,393,2388,100.0,38.83,23.3471
2020-03-21,0.0029,-0.0,100.0,518.67,642.17,1591.52,1414.0,14.62,21.61,554.4,2388.11,9063.79,1.3,47.55,521.43,2388.08,8143.83,8.4359,0.03,394,2388,100.0,38.63,23.2846
2020-03-22,0.0009,-0.0001,100.0,518.67,642.27,1590.26,1416.24,14.62,21.61,552.74,2388.11,9061.34,1.3,47.78,520.8,2388.12,8135.93,8.4539,0.03,395,2388,100.0,38.73,23.2862
2020-03-23,-0.0038,0.0002,100.0,518.67,643.05,1590.19,1403.31,14.62,21.61,552.63,2388.09,9061.4,1.3,47.52,521.81,2388.15,8140.08,8.4501,0.03,394,2388,100.0,38.81,23.1947
2020-03-24,-0.0018,0.0004,100.0,518.67,642.88,1604.56,1414.27,14.62,21.61,553.0,2388.1,9062.81,1.3,47.68,521.38,2388.12,8141.63,8.4276,0.03,392,2388,100.0,38.81,23.282
2020-03-25,-0.0004,-0.0001,100.0,518.67,643.03,1588.51,1410.97,14.62,21.61,552.7,2388.15,9058.53,1.3,47.67,521.34,2388.14,8133.79,8.4498,0.03,392,2388,100.0,38.86,23.3789
2020-03-26,0.003,-0.0003,100.0,518.67,642.77,1593.93,1410.02,14.62,21.61,553.2,2388.12,9060.36,1.3,47.72,521.15,2388.11,8132.92,8.4784,0.03,394,2388,100.0,38.86,23.2371
2020-03-27,0.002,-0.0002,100.0,518.67,642.77,1584.2,1408.09,14.62,21.61,553.5,2388.12,9061.66,1.3,47.78,521.42,2388.14,8137.55,8.4823,0.03,394,2388,100.0,38.8,23.3245
