,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2020-03-26,0.0018,0.0003,100.0,518.67,642.39,1586.52,1403.43,14.62,21.61,553.63,2387.99,9071.95,1.3,47.43,521.91,2388.04,8165.01,8.415,0.03,393,2388,100.0,38.95,23.3622
2020-03-27,0.0033,0.0,100.0,518.67,642.74,1587.06,1405.73,14.62,21.61,554.25,2388.01,9082.8,1.3,47.43,522.67,2388.02,8163.9,8.3826,0.03,393,2388,100.0,38.91,23.4087
2020-03-28,0.0006,-0.0005,100.0,518.67,642.42,1584.69,1401.36,14.62,21.61,553.61,2388.0,9081.47,1.3,47.15,522.02,2387.99,8161.41,8.419,0.03,393,2388,100.0,39.0,23.4547
2020-03-29,0.003,0.0002,100.0,518.67,642.38,1585.9,1403.21,14.62,21.61,554.73,2388.05,9082.92,1.3,47.28,522.76,2387.98,8161.42,8.4258,0.03,392,2388,100.0,39.0,23.3179
2020-03-30,0.0008,-0.0003,100.0,518.67,642.63,1589.79,1408.51,14.62,21.61,554.03,2388.0,9079.04,1.3,47.27,521.91,2388.0,8160.58,8.4212,0.03,392,2388,100.0,38.98,23.4175
2020-03-31,-0.0005,0.0002,100.0,518.67,642.36,1587.22,1404.43,14.62,21.61,553.49,2388.01,9084.31,1.3,47.39,521.73,2388.08,8162.49,8.4161,0.03,393,2388,100.0,38.85,23.3681
2020-04-01,0.0001,0.0002,100.0,518.67,642.59,1589.78,1404.2,14.62,21.61,553.97,2388.01,9081.32,1.3,47.23,521.97,2387.98,8168.24,8.4468,0.03,393,2388,100.0,38.95,23.4208
2020-04-02,0.0045,-0.0001,100.0,518.67,642.48,1587.54,1401.08,14.62,21.61,554.51,2388.02,9083.96,1.3,47.33,522.31,2388.03,8164.72,8.4122,0.03,393,2388,100.0,38.88,23.2615
2020-04-03,-0.0039,-0.0005,100.0,518.67,642.2,1591.16,1407.46,14.62,21.61,554.21,2387.98,9086.94,1.3,47.28,521.46,2387.96,8167.48,8.4224,0.03,393,2388,100.0,38.98,23.4509
2020-04-04,0.0005,0.0004,100.0,518.67,642.34,1586.2,1398.22,14.62,21.61,554.25,2388.04,9087.78,1.3,47.24,521.98,2387.99,8158.91,8.4071,0.03,393,2388,100.0,39.13,23.3745
2020-04-05,-0.0019,-0.0001,100.0,518.67,642.66,1587.71,1399.25,14.62,21.61,554.62,2388.04,9088.63,1.3,47.41,522.49,2388.01,8164.23,8.4242,0.03,392,2388,100.0,38.76,23.4354
2020-04-06,-0.0013,-0.0002,100.0,518.67,642.54,1589.22,1408.65,14.62,21.61,553.58,2388.03,9089.09,1.3,47.36,522.15,2388.05,8169.89,8.3823,0.03,391,2388,100.0,39.02,23.3625
2020-04-07,0.0008,-0.0001,100.0,518.67,642.29,1592.78,1399.26,14.62,21.61,553.76,2388.01,9085.18,1.3,47.25,521.95,2388.01,8169.48,8.3843,0.03,392,2388,100.0,39.15,23.3036
2020-04-08,0.0008,0.0001,100.0,518.67,641.97,1583.39,1406.34,14.62,21.61,554.64,2388.0,9092.7,1.3,47.36,522.71,2388.05,8166.63,8.436,0.03,392,2388,100.0,39.09,23.3903
2020-04-09,-0.0001,0.0001,100.0,518.67,642.5,1590.9,1399.65,14.62,21.61,554.22,2388.03,9092.68,1.3,47.29,522.08,2388.02,8170.34,8.4106,0.03,392,2388,100.0,38.94,23.4015
2020-04-10,0.002,0.0,100.0,518.67,642.39,1587.85,1402.3,14.62,21.61,554.66,2388.07,9090.0,1.3,47.47,521.77,2388.05,8165.03,8.415,0.03,391,2388,100.0,38.82,23.3566
2020-04-11,0.0027,0.0,100.0,518.67,642.15,1591.47,1409.15,14.62,21.61,554.02,2388.02,9088.39,1.3,47.43,521.71,2388.02,8162.18,8.4128,0.03,393,2388,100.0,39.07,23.3123
2020-04-12,-0.003,0.0003,100.0,518.67,642.34,1585.16,1402.53,14.62,21.61,553.96,2387.98,9087.19,1.3,47.32,522.36,2388.02,8163.71,8.4043,0.03,392,2388,100.0,39.06,23.3019
2020-04-13,0.0008,0.0001,100.0,518.67,642.5,1580.16,1406.16,14.62,21.6,553.78,2387.99,9087.81,1.3,47.35,521.97,2387.97,8164.66,8.4142,0.03,392,2388,100.0,38.81,23.2894
2020-04-14,0.0025,0.0004,100.0,518.67,642.21,1585.8,1394.37,14.62,21.61,554.3,2387.99,9095.35,1.3,47.36,521.65,2388.01,8172.29,8.4349,0.03,393,2388,100.0,38.99,23.4394
2020-04-15,-0.0009,0.0005,100.0,518.67,642.23,1590.29,1402.01,14.62,21.61,553.58,2387.99,9093.95,1.3,47.48,522.02,2388.03,8174.05,8.4146,0.03,392,2388,100.0,38.87,23.3218
2020-04-16,-0.0036,-0.0005,100.0,518.67,642.02,1588.04,1400.15,14.62,21.61,553.3,2388.02,9093.42,1.3,47.4,522.06,2387.99,8169.08,8.414,0.03,395,2388,100.0,38.95,23.3074
2020-04-17,0.0012,-0.0002,100.0,518.67,642.38,1586.36,1406.56,14.62,21.61,553.14,2387.99,9085.86,1.3,47.32,521.78,2388.04,8168.7,8.4609,0.03,391,2388,100.0,38.83,23.3914
2020-04-18,0.0,-0.0005,100.0,518.67,642.4,1595.14,1398.12,14.62,21.61,553.57,2388.05,9090.54,1.3,47.31,521.76,2388.01,8173.33,8.4014,0.03,393,2388,100.0,38.73,23.3819
2020-04-19,0.0034,-0.0001,100.0,518.67,642.52,1587.43,1405.89,14.62,21.61,554.03,2388.07,9091.21,1.3,47.32,521.52,2387.99,8168.1,8.4439,0.03,393,2388,100.0,38.9,23.3775
2020-04-20,-0.0029,-0.0001,100.0,518.67,642.67,1589.04,1395.03,14.62,21.61,553.72,2388.02,9093.68,1.3,47.33,521.54,2388.03,8169.96,8.4363,0.03,392,2388,100.0,38.88,23.3705
2020-04-21,0.0032,-0.0002,100.0,518.67,642.28,1590.71,1405.13,14.62,21.61,553.6,2388.02,9096.87,1.3,47.28,522.18,2387.99,8178.99,8.4452,0.03,393,2388,100.0,38.95,23.2774
2020-04-22,-0.0001,0.0002,100.0,518.67,641.95,1590.87,1400.54,14.62,21.61,554.11,2388.03,9089.54,1.3,47.41,521.81,2388.03,8179.51,8.452,0.03,392,2388,100.0,39.09,23.2743
2020-04-23,0.0008,-0.0004,100.0,518.67,642.92,1588.44,1401.51,14.62,21.61,553.73,2388.0,9100.27,1.3,47.51,522.04,2388.05,8176.26,8.4183,0.03,392,2388,100.0,38.84,23.3618
2020-04-24,-0.0043,0.0001,100.0,518.67,642.53,1588.27,1406.95,14.62,21.61,553.98,2388.03,9096.87,1.3,47.32,522.42,2387.98,8175.9,8.4056,0.03,392,2388,100.0,38.94,23.4385
2020-04-25,-0.0024,0.0004,100.0,518.67,643.0,1591.31,1408.13,14.62,21.61,553.43,2388.07,9096.5,1.3,47.49,521.97,2388.05,8182.84,8.4023,0.03,392,2388,100.0,38.93,23.2865
2020-04-26,-0.0003,0.0001,100.0,518.67,642.56,1591.63,1408.54,14.62,21.61,553.13,2388.02,9098.37,1.3,47.46,521.75,2387.98,8179.42,8.4317,0.03,394,2388,100.0,38.84,23.4153
2020-04-27,0.0034,-0.0001,100.0,518.67,642.15,1590.95,1402.43,14.62,21.61,554.07,2388.06,9104.01,1.3,47.42,522.11,2388.05,8180.08,8.4617,0.03,393,2388,100.0,38.85,23.238
2020-04-28,-0.0008,0.0003,100.0,518.67,642.18,1590.38,1406.88,14.62,21.61,553.44,2388.01,9109.01,1.3,47.54,522.09,2388.06,8185.27,8.4442,0.03,392,2388,100.0,38.96,23.3376
2020-04-29,-0.0011,0.0003,100.0,518.67,642.53,1587.2,1410.05,14.62,21.61,554.56,2388.02,9099.8,1.3,47.48,521.64,2388.05,8182.26,8.4394,0.03,395,2388,100.0,38.77,23.2203
2020-04-30,0.0004,0.0004,100.0,518.67,642.35,1599.09,1406.3,14.62,21.61,553.48,2388.05,9105.0,1.3,47.39,522.01,2388.02,8186.2,8.4451,0.03,394,2388,100.0,38.91,23.3701
2020-05-01,-0.0017,-0.0004,100.0,518.67,642.57,1593.9,1402.03,14.62,21.61,554.02,2388.0,9105.99,1.3,47.45,521.91,2388.01,8182.63,8.4396,0.03,393,2388,100.0,38.83,23.3569
2020-05-02,0.001,0.0001,100.0,518.67,642.67,1585.22,1406.39,14.62,21.61,553.98,2387.99,9108.36,1.3,47.36,522.31,2388.0,8185.06,8.4457,0.03,393,2388,100.0,38.84,23.3503
2020-05-03,0.0008,0.0003,100.0,518.67,642.71,1591.91,1402.23,14.62,21.61,553.88,2388.04,9104.91,1.3,47.38,521.62,2388.0,8184.57,8.4783,0.03,393,2388,100.0,38.82,23.2362
2020-05-04,0.0026,-0.0003,100.0,518.67,642.58,1598.53,1403.95,14.62,21.61,553.87,2388.02,9107.92,1.3,47.57,522.41,2388.02,8187.08,8.4227,0.03,392,2388,100.0,38.98,23.3113
2020-05-05,-0.0013,0.0001,100.0,518.67,642.7,1594.44,1400.76,14.62,21.61,553.8,2388.05,9106.22,1.3,47.39,521.7,2388.01,8186.77,8.4365,0.03,392,2388,100.0,38.7,23.345
2020-05-06,-0.0002,-0.0,100.0,518.67,642.75,1589.77,1402.01,14.62,21.61,553.94,2388.01,9117.76,1.3,47.5,521.69,2388.07,8186.91,8.4114,0.03,393,2388,100.0,38.89,23.2796
2020-05-07,-0.0026,-0.0003,100.0,518.67,642.24,1592.89,1402.76,14.62,21.61,553.47,2388.08,9117.35,1.3,47.44,521.82,2388.01,8186.66,8.4129,0.03,395,2388,100.0,38.82,23.4058
2020-05-08,-0.0028,-0.0002,100.0,518.67,642.89,1592.23,1405.19,14.62,21.61,553.67,2387.99,9114.24,1.3,47.42,521.66,2387.96,8186.47,8.4571,0.03,394,2388,100.0,38.94,23.3449
2020-05-09,-0.0008,-0.0001,100.0,518.67,642.7,1589.03,1406.07,14.62,21.61,553.74,2387.98,9113.9,1.3,47.38,522.21,2388.06,8188.65,8.4168,0.03,393,2388,100.0,38.93,23.332
2020-05-10,-0.0011,-0.0002,100.0,518.67,642.78,1595.33,1402.31,14.62,21.61,553.28,2388.06,9114.75,1.3,47.22,521.93,2388.02,8194.04,8.4197,0.03,394,2388,100.0,38.91,23.3807
2020-05-11,0.0012,0.0004,100.0,518.67,642.75,1590.84,1406.16,14.62,21.61,552.73,2388.04,9125.18,1.3,47.54,521.47,2388.1,8196.06,8.4649,0.03,395,2388,100.0,38.92,23.3872
2020-05-12,-0.001,0.0005,100.0,518.67,642.55,1591.88,1408.94,14.62,21.61,553.5,2388.04,9117.67,1.3,47.56,521.46,2388.03,8192.49,8.4605,0.03,394,2388,100.0,38.64,23.201
2020-05-13,0.0042,-0.0003,100.0,518.67,642.51,1593.21,1409.49,14.62,21.61,553.35,2387.99,9117.81,1.3,47.49,521.47,2387.98,8195.51,8.4463,0.03,393,2388,100.0,38.88,23.2373
2020-05-14,-0.0016,-0.0,100.0,518.67,642.59,1596.35,1413.19,14.62,21.61,554.27,2388.05,9130.01,1.3,47.67,521.43,2388.02,8192.4,8.4252,0.03,393,2388,100.0,38.83,23.2935
2020-05-15,0.0041,0.0001,100.0,518.67,642.72,1595.45,1407.46,14.62,21.61,553.82,2388.03,9125.02,1.3,47.63,521.74,2388.07,8203.31,8.4283,0.03,393,2388,100.0,39.0,23.3297
2020-05-16,0.001,-0.0003,100.0,518.67,642.24,1587.01,1402.65,14.62,21.61,553.18,2388.04,9126.91,1.3,47.47,521.57,2387.99,8200.78,8.4367,0.03,394,2388,100.0,38.69,23.2622
2020-05-17,-0.0005,-0.0005,100.0,518.67,642.48,1590.33,1416.04,14.62,21.61,553.31,2388.0,9129.1,1.3,47.48,521.84,2388.06,8195.48,8.4313,0.03,395,2388,100.0,38.81,23.2523
2020-05-18,0.0013,0.0005,100.0,518.67,642.15,1594.84,1406.61,14.62,21.61,552.97,2388.03,9125.29,1.3,47.55,521.79,2388.01,8200.41,8.4775,0.03,396,2388,100.0,38.78,23.2656
2020-05-19,-0.0043,0.0002,100.0,518.67,642.44,1592.11,1408.93,14.62,21.61,553.62,2388.06,9130.21,1.3,47.44,521.57,2388.02,8200.25,8.4579,0.03,395,2388,100.0,38.79,23.4036
2020-05-20,0.0009,-0.0004,100.0,518.67,643.16,1596.79,1406.73,14.62,21.61,553.49,2388.03,9132.19,1.3,47.42,521.81,2388.02,8196.51,8.4461,0.03,395,2388,100.0,38.82,23.2498
2020-05-21,-0.0033,0.0003,100.0,518.67,642.74,1592.03,1407.11,14.62,21.61,553.41,2388.06,9127.77,1.3,47.61,521.78,2388.05,8204.46,8.4811,0.03,393,2388,100.0,38.76,23.2609
2020-05-22,0.0005,-0.0002,100.0,518.67,643.33,1584.48,1411.82,14.62,21.61,553.23,2388.05,9128.9,1.3,47.49,521.34,2388.03,8201.1,8.4755,0.03,392,2388,100.0,38.72,23.2981
2020-05-23,-0.0004,-0.0002,100.0,518.67,642.86,1594.21,1407.05,14.62,21.61,553.68,2388.05,9129.03,1.3,47.51,521.3,2388.04,8207.87,8.4659,0.03,394,2388,100.0,38.66,23.2846
2020-05-24,0.0016,0.0001,100.0,518.67,642.99,1592.53,1415.32,14.62,21.61,553.68,2388.07,9134.24,1.3,47.47,521.57,2388.04,8211.99,8.4927,0.03,393,2388,100.0,38.84,23.2264
2020-05-25,-0.0044,-0.0003,100.0,518.67,642.32,1597.43,1411.04,14.62,21.61,553.02,2388.04,9141.55,1.3,47.67,521.17,2387.98,8212.66,8.4653,0.03,394,2388,100.0,38.91,23.2087
2020-05-26,-0.0037,-0.0001,100.0,518.67,643.13,1594.44,1411.4,14.62,21.61,552.84,2388.06,9142.86,1.3,47.5,521.24,2388.09,8216.43,8.4496,0.03,395,2388,100.0,38.76,23.2431
2020-05-27,-0.0003,0.0001,100.0,518.67,643.21,1589.96,1416.87,14.62,21.61,552.71,2388.04,9132.56,1.3,47.59,521.62,2388.03,8217.13,8.4684,0.03,396,2388,100.0,38.79,23.3117
2020-05-28,0.001,0.0001,100.0,518.67,642.62,1591.46,1409.26,14.62,21.61,553.45,2388.03,9143.57,1.3,47.43,520.64,2388.06,8211.34,8.4535,0.03,395,2388,100.0,38.65,23.2538
2020-05-29,0.0004,0.0003,100.0,518.67,642.98,1596.83,1414.92,14.62,21.61,553.01,2388.06,9153.59,1.3,47.5,521.42,2388.01,8211.55,8.4598,0.03,394,2388,100.0,38.77,23.1368
2020-05-30,0.0017,-0.0003,100.0,518.67,642.87,1595.66,1416.32,14.62,21.61,553.72,2388.07,9153.17,1.3,47.79,520.99,2388.05,8221.71,8.4627,0.03,393,2388,100.0,38.8,23.274
2020-05-31,0.001,-0.0003,100.0,518.67,643.1,1600.81,1415.55,14.62,21.61,552.52,2388.02,9154.05,1.3,47.7,521.33,2388.08,8226.4,8.4591,0.03,394,2388,100.0,38.69,23.3197
2020-06-01,-0.0012,0.0,100.0,518.67,642.74,1584.78,1424.99,14.62,21.61,553.27,2388.07,9152.17,1.3,47.79,521.46,2387.99,8220.61,8.4678,0.03,394,2388,100.0,38.65,23.2786
2020-06-02,0.0023,0.0002,100.0,518.67,643.45,1594.21,1410.0,14.62,21.61,554.06,2388.04,9158.53,1.3,47.77,521.17,2388.08,8227.41,8.444,0.03,395,2388,100.0,38.54,23.2994
2020-06-03,0.002,0.0005,100.0,518.67,643.08,1591.05,1417.7,14.62,21.61,553.06,2388.06,9166.96,1.3,47.64,521.58,2388.05,8224.08,8.4818,0.03,395,2388,100.0,38.64,23.1821
2020-06-04,0.0002,-0.0001,100.0,518.67,643.4,1593.76,1412.87,14.62,21.61,552.71,2388.15,9165.02,1.3,47.87,521.1,2388.03,8229.31,8.4651,0.03,394,2388,100.0,38.65,23.1941
2020-06-05,0.0012,-0.0001,100.0,518.67,643.16,1596.05,1413.79,14.62,21.61,552.81,2388.08,9164.67,1.3,47.83,520.43,2388.03,8237.0,8.4809,0.03,395,2388,100.0,38.66,23.1147
2020-06-06,-0.0019,-0.0002,100.0,518.67,643.09,1596.96,1416.27,14.62,21.61,553.99,2388.08,9167.14,1.3,47.62,521.11,2388.1,8233.55,8.4522,0.03,396,2388,100.0,38.85,23.212
2020-06-07,0.0037,0.0001,100.0,518.67,642.83,1597.94,1418.42,14.62,21.61,552.71,2388.12,9179.12,1.3,47.66,521.17,2388.04,8236.36,8.4965,0.03,395,2388,100.0,38.96,23.1683
2020-06-08,0.0009,0.0,100.0,518.67,643.51,1591.09,1418.2,14.62,21.61,553.4,2388.07,9175.36,1.3,47.78,521.21,2388.08,8239.24,8.4886,0.03,395,2388,100.0,38.53,23.1286
2020-06-09,0.0039,-0.0004,100.0,518.67,643.19,1592.24,1417.94,14.62,21.61,553.05,2388.06,9174.31,1.3,47.66,521.0,2388.08,8238.54,8.4873,0.03,395,2388,100.0,38.65,23.2985
2020-06-10,0.0004,-0.0003,100.0,518.67,642.65,1594.92,1414.82,14.62,21.61,552.75,2388.03,9175.16,1.3,47.73,520.86,2388.05,8242.47,8.4732,0.03,395,2388,100.0,38.69,23.1436
2020-06-11,0.0009,0.0002,100.0,518.67,643.27,1605.04,1419.07,14.62,21.61,552.89,2388.09,9185.64,1.3,47.83,521.23,2388.08,8245.46,8.4866,0.03,395,2388,100.0,38.45,23.2067
2020-06-12,-0.0009,-0.0,100.0,518.67,643.22,1605.12,1412.48,14.62,21.61,552.56,2388.08,9185.22,1.3,47.94,520.93,2388.06,8248.19,8.4987,0.03,394,2388,100.0,38.82,23.1381
2020-06-13,-0.0038,-0.0001,100.0,518.67,643.08,1590.92,1426.12,14.62,21.61,552.41,2388.15,9188.26,1.3,47.69,520.94,2388.07,8253.41,8.499,0.03,396,2388,100.0,38.62,23.0319
2020-06-14,0.0011,0.0004,100.0,518.67,643.21,1604.24,1423.73,14.62,21.61,552.53,2388.07,9201.99,1.3,47.79,521.25,2388.09,8253.27,8.4982,0.03,396,2388,100.0,38.67,23.1033
2020-06-15,0.0023,-0.0,100.0,518.67,643.31,1592.63,1423.81,14.62,21.61,552.69,2388.07,9193.09,1.3,47.94,520.58,2388.09,8256.4,8.4914,0.03,393,2388,100.0,38.57,23.1452
2020-06-16,0.003,0.0004,100.0,518.67,643.44,1601.34,1416.05,14.62,21.61,552.53,2388.08,9204.96,1.3,48.07,520.38,2388.1,8261.07,8.4775,0.03,397,2388,100.0,38.69,23.1276
2020-06-17,0.0017,-0.0004,100.0,518.67,643.27,1602.47,1415.91,14.62,21.61,552.45,2388.07,9211.23,1.3,47.99,520.47,2388.11,8268.39,8.5021,0.03,396,2388,100.0,38.56,23.2241
2020-06-18,-0.0015,0.0004,100.0,518.67,643.69,1606.39,1422.9,14.62,21.61,552.72,2388.14,9210.36,1.3,47.94,520.42,2388.12,8267.54,8.4834,0.03,397,2388,100.0,38.46,23.2072
2020-06-19,0.0031,-0.0003,100.0,518.67,643.81,1604.36,1428.61,14.62,21.61,552.49,2388.12,9214.76,1.3,47.95,520.78,2388.05,8269.27,8.5187,0.03,396,2388,100.0,38.66,23.1217
2020-06-20,0.0008,0.0005,100.0,518.67,643.19,1605.01,1430.44,14.62,21.61,551.49,2388.11,9213.46,1.3,47.94,520.38,2388.14,8274.65,8.5195,0.03,395,2388,100.0,38.57,23.0721
2020-06-21,0.0008,-0.0005,100.0,518.67,643.68,1609.75,1419.91,14.62,21.61,552.63,2388.32,9219.81,1.3,48.27,520.24,2388.29,8279.86,8.5275,0.03,398,2388,100.0,38.43,23.0668
2020-06-22,0.0015,0.0005,100.0,518.67,643.37,1602.44,1432.71,14.62,21.61,552.73,2388.46,9226.6,1.3,48.09,520.36,2388.49,8288.26,8.5117,0.03,398,2388,100.0,38.72,23.0834
2020-06-23,0.0014,0.0004,100.0,518.67,644.11,1606.6,1428.55,14.62,21.61,551.6,2388.56,9244.59,1.3,47.89,520.2,2388.54,8293.72,8.5306,0.03,397,2388,100.0,38.39,23.0958
